Long Exact Matches:
   Start1     Start2    Length
  1099812    1472684        30
  1472684    3199868        30
   670490    1472684        30
  1448890    1846935        38
  1339823    1646136        38
  1808232    3083631        59
   108099    2376299        40
  1016707    2091439        38
  1016707    2741426        38
  1016707    1637731        38
   955736    3063695        38
   955736    2423114        38
   125287     424464        38
  1082504    1585624        38
  1193969    3045952        74
   907267    3045952        74
   473791    3045952        38
  1778180    2825936       111
  2173173    2825936        92
  1888483    2546167        38
   838296    2546167        38
  1547266    2252167        56
  1547266    1640527        56
   699701    1547266        56
  1103328    1547266        38
   655902    2618478        38
   138975    2618478        38
  1297305    2257855        38
   560189    1480366        38
  2274017    3186418        39
   596393    3003965        57
   268950    2286038        38
  1335111    1672734        92
     7440    1353259        38
    68431    2436088       308
    68431    2688890       290
    68431    1140681        57
  1140681    2039175        38
  2039175    2688890        38
  2039175    2436088        38
  1567428    1808304        74
   680857    1575470        38
   526235    1575470        38
  1741359    2703887       164
    83832    2703887        38
   997900    1332529        38
  2178766    2831822        56
  1139407    1368893        38
  1368893    2878497        38
   427818    1368893        38
   141400    2760617        38
   147173    1740960       129
  1740960    2115347        92
   829673    2115347        56
   147173     829673        56
  1050421    2531356        74
  1652378    2531356        74
   233397    2531356        74
   229622     881076        75
   229622    2194074        56
    43719    2015455        38
   613129    2025060        38
    53843    2025060        38
  2156147    3103818       110
  1756222    2156147       110
  1100654    2156147       110
  2156147    2808406        92
  1393955    2156147        38
  1925010    3160537        38
  1544563    1750304        97
  1544563    3167752        94
  1544563    2538578        94
   367476    1544563        93
  1174044    2035274        93
  1544563    2035274        92
  1174044    3167752        92
  1174044    2538578        92
  1174044    1750304        92
   367476    1174044        92
  2035274    2684719        74
  2684719    3167752        74
  2538578    2684719        74
  1750304    2684719        74
   367476    2684719        74
    64350    2684719        38
    64350    1174044        38
    64350    1544563        38
  1814207    2085424        38
   855939    2085424        38
   115649    2085424        38
    39800    1674277       200
  1674277    2660495       184
  1674277    2011693       184
  1260707    1674277        75
  1045912    1522300        56
   631622    2436641        38
  1591067    2885705        74
   616995    1222306        38
  1487454    2106277        56
   131528    2100902        38
  2465895    2841884        74
  2841884    3021833        74
   500441    2841884        74
  1296194    2714721        56
  1296194    2324923        56
  2054409    2460296       148
   124788    2094193        38
   214376    2832794        95
  2766079    3172940        74
  2522517    2766079        74
   599765    2727869        38
   449679    2743766       166
  2476690    3147246        56
  1217930    2476690        38
    74212    1341392        38
   660612    3210163       164
  2856773    3210163       128
  2203208    3210163        56
   236835    2854510       110
   236835    1801270       110
   236835     667138       110
  1900324    2419344        74
  1348107    1900324        38
   764127    2809139        57
  1004211    2573449        38
  1764009    2573449        38
   347016    2573449        38
   922482    1339661        56
  1339661    2476510        56
  1339661    1645956        56
   440282    1339661        56
  1339661    3147084        38
  1305883    3173956        56
  1414284    3048794        38
  1414284    1870242        38
  2138249    2790354        38
    53933    3216439        56
   952961    2291878        92
  1613186    1889347        38
  1068107    3172603        39
  1529020    1732294        57
   608583    1529020        57
   233702    2197992        57
  1652683    2197992        40
  2491450    3218928       111
  2051875    2491450       111
    81293    2491450        39
  2520464    2764026        93
   329308    2520464        93
  1313578    2353461        61
   294548    1635904       111
  2083335    2733330        39
  1407789    3213616        39
   213619    2178981        39
  1470275    1936511        75
  1393954    2808405        39
  1393954    3103817        39
  1393954    1756221        39
  1100653    1393954        39
  1465368    2517558        57
   497156    3172360        94
  2378008    3172360        75
  2079704    3172360        57
  2729596    3172360        39
  2557597    2771334        39
   152482    2557597        39
  1987018    2992527       255
    14292    1987018       129
  1828275    1987018        75
   575836    1987018        57
  1307114    2136826        39
   449125    2256828        93
   449125    2308536        39
    62356    2578440       148
   447726    2578440       132
  2033352    2578440       129
   913081    2578440        58
  1176301    2578440        40
  2578440    2682743        39
  2595309    2980034        39
   303260    2980034        39
      141    3262378        39
   996045    1996570        40
   996045    2984063        40
   771335     996045        40
   322556     996045        40
  2056531    2705991        40
  2259221    2913984       148
   419051    2259221       135
  2259221    2993439        94
  1186647    2259221        76
  1618608    1837329        40
   374011    2071399        33
  2438282    3249298        46
   479879    3249298        43
   121131    2740613        59
    77930    2697890        77
    77930     827604        77
    77930    2048584        59
   287140    2903653        31
   696917    2249402        67
   598162    2249402        67
  2265503    2582953        58
   303439    2582953        58
   988938    3205182        59
  2265503    3205182        43
   303439    3205182        43
   988938    2582953        43
   211679    1331434        58
  1491781    3207736        40
  1491781    2414049        40
   498469    1491781        40
  1070281    2414944        95
  2202252    3209081        76
  1765293    2202252        76
   695547    2202252        76
   643354    2202252        76
   238111    2202252        40
   956721    2429108        59
  1676591    2429108        41
  2091508    2431893        59
  2467836    3023864        41
  1495042    2494187        46
  1698251    3219702        60
  2158128    2810639        53
  1671354    2158128        53
   905011    2158128        53
   544845    2158128        53
   192180    2158128        50
   193937    2280922        75
  1335434    2280922        39
  2061508    2711220        39
  1341926    2058543        57
   580289    2032110        39
   223375    1792949        75
  1343662    2885200        39
   268445    1343662        39
   151402    2770236        39
   667335    2854689       291
  1801467    2854689       219
  1589703    2405609        39
   212040    2177577        75
   642424    2294459        40
  2294459    2780283        40
   161400    2294459        40
  1467703    2539264        39
  1692565    2539120        39
    77199    2697136        93
  1507397    3192791        39
  1507397    1713479        39
   345364    2993921        57
  2325570    3056286        77
   659011    1475077        39
  1021836    2336741        75
   407462    2879305       130
  2225738    2879305        58
  2879305    3108832        40
  2114247    2521453       184
   146109    2521453       170
   664260    2667845        58
   119751    3072340        40
  1449675    2099568        40
  2072381    2722142        95
   690836    2072381        95
   515296    2072381        95
  2569163    3126759        31
  1767181    3126759        31
   819726    3126759        31
  1600250    2472682        31
  1627684    2120807        65
   511289    2120807        65
    76709    2047358        43
  1637582    2431729        97
   121831    2431729        61
  2431729    2741313        43
  1016563    1485420        44
  1213110    1376066        59
  2113621    2764402       149
  1605436    2332935        44
  2444730    2687122       276
  2687122    2939537        42
  1462824    2037569        60
  1462824    1759803        42
   325959    1462824        42
    36105     836722       241
    36105    1873565       169
   580019    3230683        80
    70279    3230683        80
   943028    1212905       125
  1127331    2723660       125
   692380    2723660       109
   539958    2723660       107
  2073876    2723660        57
   103854    2723660        57
   591540    1299551        53
  1299551    2381859        35
  2143737    3052820       129
  2795937    3052820        36
   177252    3052820        35
   997669    1332352        35
  1031214    1704891        71
   168023    1031214        71
  1031214    2786937        53
  2288232    3053530        53
  1339898    2476765       107
   440537    1339898        71
  1339898    1646211        53
  1339898    3147321        35
  1863949    2511048       125
  1136133    1725460        38
  1496141    1725460        35
  1548522    1688665        53
   319686    1548522        53
   900811    1548522        35
  1570777    3212226        39
  1628180    3071972        53
   511785    3071972        53
  1628180    2504739        53
   511785    2504739        53
  2772040    3071972        35
   153170    3071972        35
  2504739    2772040        35
   153170    2504739        35
   648961    3261370        53
  1928573    2646835       269
  1928573    1998239        89
  1118578    1928573        72
    25973    1928573        71
  1409439    1998239        35
  1409439    2646835        35
  1118578    1409439        35
    25973    1409439        35
  1749862    2985084        53
   244020    2985084        53
  2861582    2985084        35
  1154756    2346270        36
  1154756    3114135        36
   273273    1154756        36
  2194563    2847719        35
   881537    2194563        35
   230075    2194563        35
  2279645    3039137        53
  1314184    1678117        35
  2127678    2778577        74
   752801    2127678        74
   159699    2127678        53
  1862313    2894402        35
   472040    2894402        35
  2042642    2692002        73
  1810393    2692002        73
   316216    2692002        71
  2042642    2285110        35
  1810393    2285110        35
   316216    2285110        35
   629367    1946526        89
    20326    1946526        89
   702886    1992818        71
  1946526    1992818        53
   629367     702886        53
    20326     702886        53
  1030614    1992818        35
   629367    1030614        35
    20326    1030614        35
   399438    1630955       125
   994395    2856938       108
   239358     994395       108
   660777     994395        89
   994395    2203373        71
  2203373    3210328        35
   660777    3210328        35
   994395    3210328        35
  2856938    3210328        35
   239358    3210328        35
  2515749    3221530       252
  1630937    3221530        35
   780364    3221530        35
  1074887    1459719        35
  1300037    1818711        35
   685492    1300037        35
   592026    1300037        35
   533059    1026759        53
  1026759    1843463        35
  1434062    2036501        71
  1434062    3217777        71
  1434062    2605205        71
   583171    1434062        71
    65595    1434062        53
   715295    2690819       108
   715295    2041068        90
   580028    2041068        90
    70288    2041068        90
   580028    2690819        90
    70288    2690819        90
   580028     715295        90
    70288     715295        90
  2041068    3230692        71
  2690819    3230692        71
   715295    3230692        71
   783305    2293897        35
  1051585    2897655        89
   281250    1051585        35
   399739     738999        71
   738999    1781431        56
  1510513    1781431        35
   399739    1510513        35
  1691422    3017098        35
  2186473    3241854       233
  1281471    2186473        53
  2186473    2839619        35
  1806579    3125835       125
   908011    3125835       125
  2611457    3125835        53
  2674356    3074503        35
   613150    2674356        35
    53864    2674356        35
   987193    1327465        35
   334170    1327465        35
   520032    2075352        53
   105312    2075352        53
   262388    2317268        89
   262388    3108621        89
   262388     407251        89
   262388    2879076        71
  1198777    1408922        53
   597304    1408922        53
  1408922    2666667        53
  1408922    1636821        53
   662896    1408922        53
    46008    1408922        53
  1158966    2558028        35
   180217    2798779        35
   180217    1197381        35
   793326    3113006        35
   793326    2587518        35
   938867    1149393       107
   938867    1970328        71
   938867    2276325        53
  1132607    2655558        53
   547710    1132607        53
    34822    1132607        53
  1132607    2006872        38
    69694    3230116       431
    69694    2690189       361
    69694     579398       361
    69694     875455        53
  1339502    3146925        53
   440105    1645779       377
   440105     922305       323
   440105    2476333        71
  1253359    3146925        35
  1253359    1339502        35
   983333    3207093        71
   497826    3207093        71
  2730279    3207093        71
  2080356    3207093        71
   110496    3207093        71
  1553193    2378660        35
   927258    1162499       107
  1633357    2950873        40
   724281    2950873        40
  2401082    2950873        35
   355062    3090648       161
   355062     774918       161
   355062    1840616       125
  1561680    1896935        35
   464648    1561680        35
   353552    2995054        35
  1664556    2994766        35
   353228    2994766        35
   319614    1688593       197
  1072660    1870960        54
   706431    1072660        54
   917516    2456675        35
   310930    2456675        35
   917516    1533121        35
   310930    1533121        35
   183812     783884       183
   183812    2802343       143
   183812    2150292        71
   153332    1628342        89
   153332     511947        89
   153332    2504901        53
  1928825    3077155        53
  2494517    3077155        53
    26225    3077155        53
  1118815    3077155        35
  1788095    2003084       143
    30895    2003084       143
   915097    2003084       125
  1199732    1413603        36
  1108104    2341096        35
   128962    1019531       143
   128962    2748444        53
   128962    2098385        53
   128962    1584948        35
   812460    2436783        91
  1906368    2436783        90
   812460    1906368        90
  1140069    1906368        53
  1140069    2436783        53
  1436125    3253550        37
   602456    1436125        37
  1436125    1952179        35
   813111    3118286        53
  1064320    2154980        35
  2154980    2807221        35
  1754983    2154980        35
   770020    2154980        35
   187610    2153923        35
   187610    2806105        35
   187610    3004758        35
   187610     638778        35
  2785911    3240730        89
  2134148    2785911        89
  1847653    2785911        89
   637919    2785911        89
   167015    2785911        89
   673893    2785911        53
   673893    3240730        53
   673893    2134148        53
   673893    1847653        53
   637919     673893        53
   167015     673893        53
   687107    3181907        36
   516907    3181907        36
   687107    1211662        35
   516907    1211662        35
   118856    2738680        35
   118856    1090264        35
   141529    2609874        54
   141529    2760764        53
  2008114    2656903        35
  2291053    2998832       197
   499999    2291053       146
   950658    2291053        90
   806716    2179597       125
   554310    2179597       125
   214235    2179597       107
  2179597    2832635        53
  1869255    2399966       107
   476206    2399966        72
  1753121    2904513       395
   697803    1753121       144
  2250352    2904513       143
   697803    2250352       143
  1545595    2250352        35
  1545595    2904513        35
  1545595    1753121        35
   697803    1545595        35
  2048230    3064655       125
   392998    2048230       107
   827250    2048230        89
    77581    2048230        35
   259238    2443068       143
  1032131    2443068       108
  2222490    2443068       107
  2222490    3237273        35
  1032131    3237273        35
  2443068    3237273        35
   259238    3237273        35
  2415412    2646223        71
  1916358    2415412        71
    25379    2415412        71
  1218247    2415412        54
  1997627    2415412        53
   760927    2415412        37
  1218332    1494616        54
  2206109    2859854       125
   242292    2206109        35
   929242    3119495        35
  2723012    3166523        53
  2073233    2723012        53
   691737    2723012        53
   601054    2723012        53
   103193    2723012        35
   811133    2000425       215
  1577708    2000425        35
    28187    2000425        35
  1505184    2315329        53
  1761731    2315329        35
   466124    2315329        35
   386360    2991381       197
  1779618    2991381       146
  2302831    2991381        35
   220751    2186095        35
  1680020    2705960        38
   471757    2705960        38
    85941    2705960        35
    45972    1636785       305
    45972     662860       305
    45972    2666631       161
    45972     597268       143
    45972    1198741       107
    45972    2017582        53
  2291413    3157297        37
  1252547    3157297        35
  1469394    2422541        53
  1601901    3209914        53
  1601901    2856506        53
   696388    1601901        53
  1601901    2202941        37
   198765     616535       125
   198765    2817170        71
  1908359    2957175        35
   932379    2957175        35
  1659734    3170561       251
  2427458    3170561        53
   880400    3170561        53
  2317430    3108783        53
  2225689    2317430        35
   407413    2317430        35
   262550    2317430        35
   506230    3084907        35
   802482    3191895       251
   802482    1712601       107
   653091    2613617       180
   653091    2931993        90
   653091    1644817        90
   789654    2638758        39
   789654    1990388        39
  1318312    2199467        95
  2199467    2852875        95
  1076491    2199467        95
   235254    2199467        71
  1626480    2199467        53
   174336    2792985        53
   174336    2140857        53
  1513103    2900499        35
   849009    1513103        35
  1513103    3182424        35
  1513103    1684053        35
   461034    1513103        35
   283968    1513103        35
  2793021    2967052        35
  2140893    2967052        35
  1175978    2578084        72
  1175978    2682423        72
   912761    1175978        72
   447406    1175978        72
    62036    1175978        72
  1175978    2033032        35
  1939666    3201751       251
   640486    1968430       108
   640486    2943510        89
   640486    2570006        89
   904133    1184942        37
  1184942    2943510        36
  1184942    2570006        36
  1184942    1968430        36
   640486    1184942        36
   640486     904133        36
   495532    1999381        53
  1999381    2647964        53
    27089    1999381        53
  1768117    1999381        35
   742313    3127183        35
  2417655    3233354       143
  1898617    3233354       143
   369380    3233354       143
  1346580    3233354        35
  1643683    2104477       143
  2104477    2754469       107
  1485891    2104477        53
   651957    2104477        35
  2057917    2707467        89
    87520    2057917        89
  1720954    2464054       125
  1026342    2464054        36
  2089171    2739382       107
   119540    2089171        35
  1153724    2121735        35
   883729    1153724        35
  1153724    2772526        35
   512325    1153724        35
   153710    1153724        35
  2058205    2412840        89
  2412840    3127865        72
  1882439    2412840        72
   558528    2412840        72
    87826    2412840        71
  2697446    3064565        71
   827160    3064565        71
  2048140    3064565        53
    77491    3064565        35
  2477071    3111275        35
   616463    2817098       143
   616463    2164379        71
   198711     616463        58
   616463    2929974        35
   284778    2247112        53
   284778    1509160        35
  1562827    1656342        75
  1562827    2375546        71
   382816    1562827        71
  1562827    2077116        53
  1562827    2974243        35
   974935    1744420        36
  2255086    2909337        39
  1266514    1587685        35
   911096    1941888       179
   543196     911096       179
   911096    3211452        35
   298206    2915195        35
  1538345    2710702        71
  1538345    2061026        71
  1538345    3141271        36
  1538345    1963330        36
   902720    1538345        36
    84105    1741632       270
    84105    2460533       197
    84105    2054682        53
  1419755    3106072       161
    84105    3106072        35
  1419755    2054682        35
  1419755    2460533        35
  1419755    1741632        35
  1726072    3153806        35
  1048952    3153806        35
  1726072    2543961        35
  1048952    2543961        35
  1417227    2785947        35
  1417227    3240766        35
  1417227    2134184        35
  1417227    1847689        35
   637955    1417227        35
   167051    1417227        35
  2421731    3188083       161
   593379    2421731       125
   827070    2697356        53
    77401     827070        53
   827070    3246209        36
   327643     827070        36
   551807    1934380       197
   551807     961626        35
  1944208    2480396       269
   413516    2480396       107
  2168753    2821215        71
   202743    2168753        71
  1959264    3129745        53
  2821215    3129745        35
   202743    3129745        35
  1959264    2168753        35
  1995927    2983384        71
   893315    1995927        71
   321877    1995927        71
    23494    1995927        35
  2282312    2813678        53
   627978    2282312        53
   195291    2282312        53
   173742    2792373        71
   173742    2140245        71
  1495421    1724614        53
  2462740    2935177        35
  1967571    2954402       107
   611486    1530351        89
  1691512    3017188        35
  2024973    2674230        35
  2024973    3074377        35
   613024    2024973        35
  1567683    3083922        35
   617250    1567683        35
   745335    1528826        35
  2368304    3122535        53
  1515701    3116717        53
    78710    1515701        53
  1515701    2698670        35
  1005264    1373971        35
   321175    2982700        35
   822694    2956779       107
   454036    2956779        71
  2309638    2912284        35
   295686    2912284        35
   969804    1857185        72
   489822     969804        53
  1014890    1857185        37
   489822    1014890        37
  1354916    2598719       107
  1010388    1354916       107
   760513    2650826        53
  1723089    2650826        53
    29946    2650826        53
  2598719    3105524        75
  1010388    3105524        75
  2650826    3105524        35
   760513    3105524        35
  1723089    3105524        35
    29946    3105524        35
  1354916    2650826        35
   760513    1354916        35
  1354916    1723089        35
    29946    1354916        35
  2598719    2650826        35
  1010388    2650826        35
   391969     694206        89
   694206    1647875        35
     8127    2374404       109
     8127     867394       109
     8127    2629043        94
   650844    1970954        72
   650844     877796        71
   308411     650844        54
   308828    1183445        37
  1183445    2614884        36
   308828    2614884        36
   877796    2614884        36
  1970954    2614884        36
   308411    2614884        36
   877796    1183445        36
  1183445    1970954        36
   650844    1183445        36
   308411    1183445        36
   308828     650844        36
  2141613    2967790        35
  2793795    2967790        35
  1681674    2967790        35
   467279    2967790        35
   175146    2967790        35
  2817651    3258521        35
  2164901    3258521        35
  2361906    3133593        53
  2715588    3133593        35
    95759    3133593        35
   484627    2468683        53
   935632    2468683        35
   502748    2468148       165
  2191040    2468148        71
  1795239    2468148        54
   225683    2468148        53
  2468148    3024176        37
  1335654    2468148        35
    34102    2654802        89
    34102     546954        53
  2216182    2869554        35
   252794    2869554        35
  1567107    3083382        35
  1567107    1807947        35
   586651    1567107        35
  2164487    2930082        35
   616589    2164487        35
   198819    2164487        35
  2394082    2751918        35
  2101890    2394082        35
   907746    2394082        35
  1852908    2394082        35
   132449    2394082        35
   357117    1965007        35
  2071523    2951984        53
   944518    2951984        53
  2721235    2951984        53
  2394401    2951984        53
   374135    2951984        53
   101411    2951984        35
   510548    2328809       107
  2462938    3010437        35
   935254    2300208        35
   935254    1397484        35
    33868    2654568        35
  1447319    3048082        89
  1447319    2386660        53
   189086    1755397        35
   590200    2615754        53
   615437    2554687        35
  2554687    2816126        35
   197721    2554687        35
  1135850    2543025        36
  2529078    3120925        35
   581332    1634293        54
  1560479    1634293        53
  1560479    2951791        35
   581332    2951791        35
   999951    2284719        71
   767026     999951        53
  2366388    2720155        71
   100349    2720155        53
    55412    2026485        53
  1400501    2026485        35
  1417852    3097523       107
  2588436    3097523        71
   872285    3218811        54
   872285    2581155        54
  1076262    3218811        36
  1076262    2581155        36
   872285    1076262        36
  1076262    1863671        35
   872285    1863671        35
   617268    1808577       197
  1808577    3083940        35
   555120    1884934       379
   215009     555120       161
   555120     931087       144
   555120    2180425       143
   555120    3089272        71
   555120    2833481        53
    17572     789348       166
   789348    1990100        35
   791460    1665963       125
  1665963    2596893        71
  1014378    1665963        35
   699596    1547179        53
   527043    1519037        35
   527362    2797578       251
  2797578    3221970       197
   960905    2797578        38
  1936785    2797578        36
  2583462    2920986        89
   303966    2583462        89
  2265989    2583462        73
  1719596    2583462        53
  2583462    3135785        35
   840898    2373180        54
  1979886    2373180        35
   449970    2744057       216
   449970    1786971       216
   449970    2094052       147
   449970    2354831        71
   449970    1178643        54
  1178643    1316815        35
  1316815    2354831        35
  1316815    2094052        35
  1316815    2744057        35
  1316815    1786971        35
   791406    1014324        89
  1014324    1665909        53
  1014324    2596839        35
  2318096    3109431       143
   408079    2318096       143
  2226319    2318096        53
   263216    2318096        35
  2101620    2751648        53
   132179    2751648        53
  2334631    2751648        36
  1875960    2751648        36
   635414    2751648        36
   925408    2751648        35
  2640198    3150125        89
  2507116    3150125        35
  2507116    2640198        35
  1645167    2475721       377
  2475721    3146349        35
   857540    2339656       215
   375925    1112811       143
   808913    1112811        36
   287910     598914       125
  1594396    2709136        71
  1594396    2059496        71
   828827    1594396        71
  2709136    3148018        35
  2059496    3148018        35
   828827    3148018        35
   177792    2796454        71
   177792     998199        71
   177792    3053360        36
   177792    2144259        35
    43722    2664399       269
  2015458    2664399        35
  2712592    3009125        35
  2062880    3009125        35
  1560996    2313223        89
   494871    1560996        89
  1096044    1560996        36
  1560996    1880569        35
  1825491    2929336       143
  1825491    2579005       143
   716486    1825491       143
   362965    1825491       107
  1825491    2042233        71
    71489    2042233        53
    71489    2929336        53
    71489    2579005        53
    71489     716486        53
    71489     362965        53
   144980     329186       143
   329186    2763904        53
   329186    2113087        35
    90112     461649       143
    90112    1339363        71
    90112    3140677        35
   580792     724677       179
   724677    1633753        53
  1633753    2951251        37
   580792    2951251        37
  2401478    2951251        35
   724677    2401478        35
   789240    2638326        53
    17446    2638326        35
    17446     789240        35
   578891    1743993       143
   578891    1231863       143
   578891     716980       125
   716980    1526043        35
  1526043    1743993        35
  1231863    1526043        35
  1343926    1747141        53
  1343926    1982419        53
   351394    1343926        53
   879834    1343926        36
  1343926    2630465        35
   901112    1548810        53
  1548810    1689007        53
   320028    1548810        53
   765766    1666390       107
   765766     998670        36
   397540    2329511       164
   397540     846807        71
  1041124    2902947        53
   286398    1041124        35
   951075    2130908        89
  1831131    2130908        53
  1546675    2905737        71
  1546675    1639936        71
   699074    1546675        71
  1546675    2251594        53
  1102729    1546675        35
   356322     936098       233
   356322    1841876        53
   763677    1971420        35
   649386     763677        35
   190269     763677        35
  1092411    1488733        35
  2105143    2931579        71
  2105143    2755171        71
  1644385    2105143        71
   652659    2105143        71
   135882    2105143        71
   680554    1823503       143
   490735     680554       143
   680554    1575185        35
  1575185    1823503        35
   490735    1575185        35
    82197    2492282        71
  2492282    2702198        35
   535912    2288628        89
   279059    2288628        53
  1290284    2288628        36
  2288628    2895572        35
  2069620    2970408        53
  2069620    2365650        53
  1081539    2069620        53
    99629    2069620        35
  1382870    1825998        35
  1499639    3025341        35
  1378330    3138416        35
  1378330    2153190        35
  1378330    2805367        35
   186908    1378330        35
  1499837    3025557        35
   377319    3025557        35
  2672543    3025557        35
    52069    3025557        35
  1813243    2014468       272
  2014468    2663373        89
  1813243    2663373        89
  2663373    3091579        53
  2014468    3091579        53
   410193    1039857        35
   812010    1966190        53
   429755     812010        53
  1750114    2861834       107
   244272    2861834        71
  2861834    2985336        53
  2208143    2861834        35
   641147    1272590        71
  1272590    1314562        53
   641147    1314562        53
  1272590    3107654        35
   641147    3107654        35
  1417407    3240982        53
  1417407    2786199        53
  1417407    1847941        53
   674181    1417407        53
   638207    1417407        53
  1417407    2134436        35
  2447407    3086903       183
  2181757    3032028        35
   732103    2181757        35
  2181757    2834885        35
  1893684    2181757        35
   394415    2181757        35
   524337    2023507       179
    52177    2023507        89
    52177     524337        89
  2023507    2672651        35
   524337    2672651        35
  1102927    2905935       125
  2251774    2905935       125
  1640134    2905935       125
   699272    2905935       125
  1546873    2905935        35
  1144710    1758033        36
  1144710    2509739        36
  1144710    2045890        36
   761498    1144710        36
    75187    1144710        35
   637240    1668342        53
  1668342    2454638        35
  1993772    2642232        35
   703858    1993772        35
   660206    1816044       143
   660206    1464207        35
  1645851    2476405       287
   440177    2476405       287
   922377    2476405       251
   922377    3146997        37
  1645851    3146997        37
   440177    3146997        37
   533329    1843733        53
    29856    3087690        90
  2002063    3087690        74
  2650718    3087690        74
  1722981    3087690        74
  2119647    2770402        35
  1061640    2770402        35
   185342    2803837        89
   741672    2680533        54
   741672    2392958        54
   741672    3020815        54
   446835     741672        54
    60146     741672        54
   741672    2031178        35
  2031178    2680533        35
  2031178    2392958        35
  2031178    3020815        35
   446835    2031178        35
    60146    2031178        35
   738271    1780711        71
  1033825    1780711        35
   171983    3162248       125
   171983    1745562        89
   634290     659725        35
   755890    1734340        54
  1130493    1734340        53
   755890    1130493        53
  1130493    1578297        35
  1578297    1734340        35
   794309    1927948       485
  1927948    2566686       125
   794309    2566686       125
   581399    2566686       110
   581399    1927948       110
   581399     794309       110
  2566686    3123186        35
   794309    3123186        35
   581399    3123186        35
  1945075    1982959       163
    10138    1982959       143
  1982959    2630987       125
   389189    1982959       107
  2379501    3042514        35
   110028     497340       271
   110028    2378192       179
   110028    3206607       107
   110028    2079870        35
  1148358    3247045        35
    47515     664589        73
    47515    3067947        71
    47515    2668138        53
    47515     331030        35
   595694    1748882        35
  1580118    1923609        35
   108462    2078304        53
   600128    2078304        36
  2078304    2728196        35
  1732388    3133346        35
   745636    3133346        35
   608677    3133346        35
   135126    1643629        71
   135126     651903        71
   135126    2104423        53
  2193969    2847143        53
   880971    2193969        53
  1237528    1974555        35
   974788    1974555        35
  1974555    3116964        35
  1662316    1974555        35
     1364    1974555        35
   634074     659509        35
  2525966    3260953        53
   539243    2358403       107
  1193161    2358403        53
   742035    2358403        35
  1572711    1833163        53
   442903    1572711        53
  1572711    2934061        35
  1525742    2430027        37
  1525742    2739611        35
  1525742    1642006        35
   120147    1525742        35
   891123    2816468       108
   615833     891123       108
   198099     891123       108
  1654485    2708115       198
   507511    1654485       143
    88150    1654485        74
  3078130    3123307        74
  2708115    3123307        35
  1654485    3123307        35
   507511    3123307        35
    88150    3123307        35
  2708115    3078130        35
  1654485    3078130        35
   507511    3078130        35
    88150    3078130        35
  1470171    2797182        35
   914693    1470171        35
  1470171    1936353        35
   178597    1470171        35
   765550    2283189        35
  1388274    2596551        53
   243030    2206865        58
   243030    1143121        54
   243030    2969369        35
  2226679    2880300        35
  2318456    2880300        35
   408439    2880300        35
   263576    2880300        35
   886608    2260432        53
   594508     886608        35
  2097377    2947563        71
  1801808    2097377        71
   336495    2097377        71
  1423785    2097377        61
   127954    2097377        53
   649126    1972264        71
  1972264    2269320        35
   611576    1530441        35
   349851    1817510       252
  1817510    2477143       161
  1817510    3111347        89
  1340276    1817510        53
   360509    3075676        89
  1837262    3075676        71
  1837262    2563932        53
   360509    2563932        53
   822339    1052424        35
   913314    1764632       107
   642693     913314       107
   237486     913314       107
   913314    3208402        71
   913314    2855143        53
  1574861    3042370        35
  1574861    2379357        35
  1057551    2591756        35
   846192    1057551        35
   501002    1793475       161
   501002     868750       161
   501002    3022394       107
   223901     501002        71
   501002    2189330        37
   501002    2842445        35
  2199845    2500285        35
  1626876    2500285        35
  2500285    2853271        35
   235650    2500285        35
  1250098    2782082        35
  1250098    1830717        35
   313551    1250098        35
  2428556    3040081        35
  1337542    1938053        35
  2543871    3153716       201
  1048849    3153716        36
  1048849    2543871        36
  1496645    2543871        35
  1048849    1496645        35
   153692    2121717       125
   153692     883711       125
   153692    2772508       125
   153692     512307       125
  1026602    3106530        71
   532915    3106530        35
   532915    1026602        35
    57104     801309        53
    57104    1806224        53
    57104    2677563        53
    57104     484856        53
    57104    2028105        35
   385658    2302147       199
   385658    2990661       125
   385658    1778934       125
  1632444    2789169        71
   170489    2789169        58
  1156348    1833361       144
  1156348    2934259        35
   443101    1156348        35
   652911    1486683        53
  1486683    2931813        53
  1486683    1644637        53
  1486683    2755423        53
   136116    1486683        53
  1568367    1809333        35
   528360    1568367        35
  1543972    2684146        71
  2537969    2684146        55
  2034719    2684146        35
  1275977    2684146        35
     4604    3162981        89
  1024363    1385622        36
  1024363    2139849        36
   894622    1024363        36
   594948    1024363        36
  1024363    2791995        35
   173333    1024363        35
  1385622    2791995        35
   173333    1385622        35
  2139849    2791995        35
   173333    2139849        35
   894622    2791995        35
   173333     894622        35
   594948    2791995        35
   173333     594948        35
   143414    1194415        35
    44550    3215454        74
  1037087    2707827        39
  1037087    2058259        39
  1037087    2412894        35
  1297712    2528373        35
   964046    2739004        54
  2088811    2739004        35
  2399840    3232369        35
  1869129    3232369        35
  2396551    3065622        35
  2043249    2396551        35
   834772    2396551        35
   428266    2396551        35
    72559    2396551        35
  2094605    2744646        91
  1752856    2744646        55
  1752856    2094605        55
  1069560    2744646        36
  1069560    2094605        36
  2212165    2865892        89
  2212165    3138771        35
   247975    2212165        35
   536483    1980372        71
  1980372    2373738        71
     7461    1980372        71
   536483    2628395        35
  2373738    2628395        35
     7461    2628395        35
  2357215    3141629       143
   426535     672738       557
   165827     672738        89
   672738    2784831        53
   426535    2784831        53
