Long Exact Matches:
   Start1     Start2    Length
   993149    1060995        19
   708359     896404        21
   268119     694669        19
   310208     667156        20
   352550     928828        23
   379215     429421        22
   404350     664195        19
   199450     948054        21
   381129     797528        19
   326773     775830        21
   422407     514190        20
   324079     616596        21
   325846    1024128        22
   236680     325846        20
   944863    1002468        20
   774884    1002468        19
   439831    1090434        19
   683895     791011        24
   389263     663510        23
   663510     666018        22
   141180     898950        19
   374329     970226        22
   203785     756695        22
   130003     203785        21
   137174     236473        19
   137155     273482        19
  1053227    1147092        21
   108815     921760        20
   263010     912345        19
   659442    1091191        19
   533710     686252        20
   142870     143611        20
   393217     643261        19
    70973     543825        23
   530764     653183        21
   605364     998304        19
   417940     732228        19
   319213     428088        19
   595238    1082350        23
   869953    1014358        21
   644532     959130        28
   650140     957879        20
   243676     982495        20
   940383     997285        19
   216791     306568        19
   115666     528891        19
   219793    1182643        19
   168762     607841        20
   276866     667430        19
   782583    1134345        19
   669216     849623        21
    56541    1076352        20
   314214    1044071        21
   396280     965406        19
    39118     396280        19
   351736     427866        23
   199151     351736        19
    84110     882824        19
   437290     465141        19
   481716    1006670        23
   495643     999165        20
   208828     283389        21
   845910    1103549        21
   739136    1136658        23
   739136     845077        19
   225509     517803        20
   305937     665640        20
   322312     382311        25
    11090     360527        20
   696684     800969        19
   282438     583043        19
   725298     889186        21
   841051     967892        21
   687391    1106103        21
   439505     732114        20
   800207    1053867        19
   135336     809023        19
   332437     833771        19
   404862     874230        20
   545195     874230        19
   367840     971079        20
   138140     528829        20
    62959     572128        19
    18461     939787        20
   185831     910354        19
   698722    1133470        19
   200309     700337        19
   503118     978067        19
   305788     413075        20
     1975     413075        19
   524785     722992        20
   491329    1182774        19
   197686     355363        20
   206754    1075055        25
   206754     590736        19
   365085     428618        19
   448646     829287        19
   457470     878980        19
   494804    1187009        19
   132165     782501        19
   119073     685516        19
   898477     900700        20
   742292    1044695        19
    59426     362050        20
   362050     910751        19
   523130     606203        19
   356954    1132609        19
    73253    1160139        19
   394469     789170        20
    37704     572219        19
    46180     256028        19
   369476    1153947        20
   343591     765584        21
   651874    1157082        19
   960841    1206017        21
   393904     878738        20
   404050     428093        19
    80613     287768        19
   529232     892684        19
  1090115    1120968        20
   926379    1090115        19
    63399     311906        21
   379122     457361        24
   379122     726592        20
   302767     938368        19
    47154     669880        19
   250200     636861        22
   230526    1107458        20
   135437     990777        20
   554585     568178        19
   382101    1078950        20
  1073268    1089122        21
   231983     666871        21
   299554     583594        19
   652844     702355        19
   740578     842149        19
   662977     842149        19
   599703     871209        19
   130720     247914        20
   111517     813964        20
   269165     516147        25
   563970     598053        23
   563970     775930        20
   736801     926206        22
    35334    1195847        20
   107237    1080129        19
   341198     555134        19
   372828     393880        19
   331203     478740        20
    95676     331203        20
   555548    1098704        20
   752756     935568        19
   485625     616423        19
   644341     973740        19
   216688     278511        19
   340477     419294        22
   591383     813720        25
   585455     971425        24
   585455     770096        20
   679603     787954        20
   188829     893174        19
   779803     965115        21
  1153075    1175248        20
   620889    1111084        22
   124737     767850        22
   294593     688762        20
   409023     857966        21
   937018    1053550        19
   628651     793258        20
   606375    1190753        19
   267705     513357        19
   230943     692374        19
    71985    1188758        22
   209017     735615        21
   178959     819817        19
   278039     562372        21
   562372     743202        20
   553423    1147621        22
   789322    1023993        21
    92692    1023993        21
   293984    1174885        19
   797795     841313        19
    29624    1095952        19
   222701     320740        21
    48334    1185513        19
   204480     715661        19
   735391     798639        20
    32898     206874        23
    32898     272060        19
   157716     377509        20
   320721     428665        22
   547729     825049        19
   819368    1169781        20
   170644     860519        20
   153935     170948        19
   164518     219547        19
  1078063    1181713        19
   363422    1181713        19
   255294    1105314        19
   911325    1181865        19
   544480    1205415        22
   103936     358026        23
   358026    1095103        19
   288367     530716        22
   128695     643266        19
   245528    1068012        20
   689167    1173201        22
   808785     835317        19
  1130470    1140597        19
   304859     586619        21
   295036     739313        19
   181938     402000        19
     5587      58822        19
    65433     192862        19
   527276     685138        20
   440995     953531        21
   756545     926684        19
   756545     881456        19
   359431     950757        19
   359431     497696        19
   407471     560933        19
    68112     107925        23
    68112     234442        21
   104771     173512        20
   173512     234442        19
   107925     173512        19
    68112     104771        19
   134907     224391        20
     6346     848407        19
   291881     414661        20
   363497     401619        21
   120215     915721        19
    92812     511536        20
   573917     615782        21
   649135     885331        19
    38034     782012        19
   221141     635721        20
   429670    1181122        21
   429670     634220        19
    79283     970079        22
   358518     369538        20
   519286     781118        19
   807471    1129422        21
   511363     671171        21
   671171     960730        20
   652467    1144926        19
   478230     642218        24
   478230     501266        19
   276655     296629        22
   936789    1191399        20
   102392     544893        19
  1187863    1196830        19
   690279     817136        20
   637861     718179        21
   105924     878486        21
    13960    1068652        19
   103589     812523        23
   279195     789491        19
   757050    1195362        19
   180365     611578        20
    43844     834228        20
   827310    1129493        19
   460996    1195500        19
   773365    1035111        19
   720084    1013945        19
  1019701    1028840        19
   297064    1019701        19
    95924    1095307        19
   206564     860076        20
   702295     834548        19
   485205    1086395        19
   569334     991952        23
   911205     957725        19
   238274     632087        20
   425771    1079140        20
   450949    1130600        19
   384535     457245        19
   667424    1182637        19
   667424     986764        19
   417484     813013        22
   240118     795688        22
    67156     891311        19
   361820     615265        19
   688818     783299        20
   134691     373169        19
   128024    1079121        20
   378361     490569        20
   383453     657567        25
   900852    1122467        20
   402015     575454        19
   318589     575454        19
   135644     520044        20
    74606    1185451        19
   536561     791374        19
   160938     680343        19
   862280     897202        20
   897202     921929        19
   530044     999141        20
   782981    1152945        19
   616789     638267        19
   190049     775609        19
    54355     529517        20
   137441    1096146        22
   324310     739729        20
   684681    1038343        21
   672825     683541        21
   473880     911722        20
   309643    1075323        19
    92712     823656        19
   636078    1124403        21
   246109     387229        20
   749623     836944        19
   264679     284523        21
   474464     981292        19
   114730    1102735        19
   195514     768800        21
   543963    1119351        19
   569734     740277        20
   138975     799012        20
   375014     492542        20
    80038     233144        19
   146877     597231        22
   158092     608921        22
   589711     666343        19
   522712     589711        19
   806933    1098590        20
   337796     690035        20
   457279     742725        19
   414103     437074        24
   597383     801233        22
   187307     879530        20
   612532     995185        19
    47286     763022        19
   148308     694427        19
   148308     214946        19
    36264     100188        20
   656592     872347        23
   374064     488134        19
   195571     455693        19
   247628     719053        19
   421059     885764        22
   421059     533750        19
   806021    1174427        19
   135719     766895        21
   247118     447602        21
   978482    1070819        20
   593454    1197002        19
   536829     593454        19
   424765     795233        21
   109822     441125        21
  1033076    1069754        19
   725694    1116365        20
   164892     759523        19
   480191    1034424        19
    25766     875104        19
   916002    1068862        20
   756007    1088647        19
   125250     835270        19
   293056     880066        19
   272474     648411        19
   286431     903477        20
   286431     902356        20
   929249     965596        20
  1197120    1200463        19
   536947    1200463        19
  1116048    1163301        19
    52038    1054293        23
   684055     883926        20
    24917     874597        19
    20262      87758        22
   311204     456043        20
   311204     672560        19
    51658     778878        21
    51658    1072324        19
   265409    1157658        22
    15732     265409        19
   828096    1110215        20
    30977    1146960        21
   678905     986997        22
    56882     449069        19
   526325     648090        21
   102015     415344        21
   198960    1032795        22
   445136     949027        19
   220190     638551        19
   330636     864943        19
   416027    1075913        23
   154824     499232        22
  1114429    1174678        20
  1054422    1114429        19
   333483    1181080        22
   408907    1076173        20
   356974     613725        20
   113152     268006        20
   221344     256141        19
   474028     619806        19
   931331    1077617        19
   473056     968077        19
   796906     886697        23
   315256     984601        19
   293740     705929        22
   557928    1071029        22
   583190     795837        20
   254204    1029503        19
   217450     851745        19
    78383     221381        19
    59938    1076424        19
    46163     417051        21
   128384     589633        22
   282322    1195883        19
   156494     550136        19
   171454     850662        19
    72266     474938        19
   650008     987623        19
   131276     356712        19
    73012     811195        21
   773993     994786        20
   367751    1168391        19
   433830     637943        20
   444259     591687        19
   590716     816530        19
   451039     967394        19
   972657    1185011        19
   583399     828886        19
   766911     955556        19
   607360    1096027        19
   383316     849256        22
   133512     619081        21
   286708     958501        23
   257128     757677        21
   416786    1152468        19
   406421    1041577        19
   391487     406421        19
   101441    1001973        20
    96170     390537        20
   560377    1001973        19
   443364    1036381        20
   160218     682454        19
   649245     955996        20
     7327     132734        19
   907271    1096407        19
   110361     875847        19
   596117     711023        19
   551393    1153115        20
   791264     833319        20
   468274     867204        19
   878471    1066603        20
   136167     741913        20
   655894    1065880        19
    68469     960025        20
   561575     960025        19
    67936    1059817        20
   353191     661741        19
   757698    1060006        20
   466748    1022984        27
   123977     547758        22
   267551     546241        19
     5865     788505        21
   341920    1205999        19
   337736     830159        19
   421591    1028744        20
   905334    1105916        19
   190880     407655        20
   277451     853864        21
    79566     489124        21
   303011     934052        19
   148970     913884        21
   169212     670635        19
   142660     241978        19
   717991    1104737        19
    48553     625169        19
   273536     885270        19
   352013     530251        20
   209945    1188964        22
   510205     588004        20
   808156     861296        19
   356523     868858        20
    14667     248376        23
   298302     370488        19
   820981     895116        19
   298016     834763        19
   743509     825901        19
   346585    1023313        19
   106232     127525        19
   882631     963256        22
   167657     963256        20
    40711     292220        20
  1024528    1167535        20
   309110     393426        19
   459452    1092293        19
   637785    1147580        19
   469865     786091        19
   150012    1087809        19
   416287     921413        19
    27590     772013        21
   211501     701204        19
   556294     661062        19
    98441     540163        19
   609395    1141732        19
   356748     747345        22
    10841     812861        19
   899691    1057784        20
     7972     898149        21
   680268     817423        19
   476100     969791        20
    83174     262060        19
   584691     801404        20
   690767     891797        20
    47521      96663        19
    42315     564947        19
   133639     191062        20
   577609    1185099        19
    91316     738785        21
   705690     710421        20
   710421     988884        19
   284517     417231        20
   389920    1179722        19
   497245     884539        20
   106353     253360        21
    57458     225612        20
   485712     877110        19
   539753     800220        20
   723360    1035005        19
   903140    1029742        19
   902019    1029742        19
    43816     518875        21
   106220     129687        20
  1160665    1197543        19
    83602     891056        19
   492267     994584        20
   315264    1084394        20
   667473    1012186        20
   406944     667473        19
   206669     675263        20
   388552     632269        19
   984609    1048864        21
   175816     338832        19
   168805    1093245        20
   366903     437599        19
    48452    1122114        19
   670209    1166707        19
    26461     306117        21
   282351    1131348        19
    29881    1131576        19
   564263     825984        19
   366257     606934        19
   227531    1073868        20
    43892    1073868        19
   729277    1114001        21
  1114001    1141646        19
   181619     327185        21
   661640     672983        19
   508368     552388        20
     1639      34023        20
   107227     591373        19
    76724     978377        19
   376753     479271        19
    26309     591715        21
   533171     591715        20
   591715     794083        19
   342860     737227        20
    69846     737227        20
   302545     384809        20
   330529     732602        19
    43835     257046        19
    13134     157948        19
   430379     655807        19
   577951     788839        21
   549823     577951        20
   346991     562857        21
   562857     889840        19
   271475     756322        20
   271475     829754        19
   747620    1081829        20
   667093     819809        19
   652018    1066572        19
   859839     960129        20
   754004     849590        20
   952054    1072728        20
   648134     691033        21
   473810     732488        19
   642510     849628        20
   167342     534463        19
    97632     839862        21
    97632     837240        20
   189808     717128        19
   324639     679177        20
    99798     804609        21
   946354    1131519        19
   274401     379964        19
   238513     809245        19
   238513     666371        19
   195223    1005023        19
   294717     387602        19
   290708     654507        19
   799080     963492        20
   150842     210678        19
  1061480    1136573        19
   998715    1069555        19
   548835     674009        19
   396399     626873        19
   432165    1028431        20
   850046    1155725        19
    58674     469459        19
   423178     903786        20
   423178     902665        20
   433381     468224        20
   725287    1116471        21
   431785    1122456        19
   725287     996910        19
   797750    1092979        21
    11310    1086028        21
   210526     491146        21
   340276     642700        19
    43113    1019634        21
   641465    1209294        19
   641465    1196604        19
  1022655    1164104        19
    18074    1176872        21
   954809    1094689        19
   797864     834428        19
   355902     941566        19
    39465     389122        19
   168767     460016        19
   222116    1202551        19
   387659     727301        19
   130846     935087        19
   787433    1168132        19
   428726     787433        19
   156979    1149170        19
   878250     961630        21
   152267     664661        19
   488752     555428        19
   377342     555428        19
   528896    1110942        21
   528896     988029        20
    95059     779035        20
   556492     825889        19
   162223     825889        19
   620025     882658        19
   483831    1149075        19
   356035     946582        19
   661925    1026588        20
   667701     900005        20
    13153     563427        20
   817985     940388        19
   199498     222971        19
   718040    1129847        20
   429600    1061271        20
   429600     897269        19
   429600     738747        19
   672679    1137371        20
  1082342    1100256        20
   559228     957488        20
   509280     559228        19
    36064     435186        19
   588181     845980        19
   165700    1012661        21
   412226    1121525        19
   362609    1083349        19
   108158     595496        20
   959901    1175371        20
   675719    1175371        19
   706412    1027481        19
    79935     188117        20
   206327     309309        21
   783481     910246        19
   321941    1010609        20
    59434     947570        19
   238380     937310        19
   370654     488676        20
   142368     370654        20
   120505     756626        21
   834979    1077877        20
   176614     763922        19
   737037     883969        19
   612653     844897        21
   109032     747772        21
  1016746    1172046        19
    36862     350677        19
    71537     271190        19
   605775    1012984        19
   466115     957412        19
   300797     352064        19
   275655    1144876        20
   291601     947475        19
  1084432    1145826        20
   125130     562629        20
   261937     750812        19
   674332     675852        20
   137162     365231        20
   570218     680146        19
   622465     696429        20
   816712    1068415        19
   451944     828785        21
   233497     504910        19
   174410     764986        21
    22053    1162622        20
   445693     919279        19
   399952     778959        21
    50770    1107560        21
   273717     636107        19
    18853     457234        19
      719     131131        19
   571643     727814        19
  1116813    1125230        19
    50181     674351        19
  1037000    1091394        19
   401719     449512        19
   465716    1073146        19
    39541     886287        19
   130010    1000102        19
    13172     654222        19
   606060     936455        20
   782246    1135148        19
   125491    1120765        19
   253968     827284        19
   682616    1062335        20
   602317     606022        20
   105783    1196623        21
    80695     110522        20
   924219    1034074        20
   107189    1095563        19
    31306     879352        19
   189086     325209        21
  1070391    1106458        19
   550488     982500        21
   783044     982500        19
   157682    1088050        19
   463835     589359        21
   765043    1156200        20
   527604     674123        20
   861549     952434        19
    57914     698044        21
   487764     556359        19
   610316    1121848        19
   287945    1012851        19
   128053     975603        21
   128053     505138        19
   517051     701662        20
   438796     571681        21
   497815     512092        20
   497815     681305        19
   254633     817263        19
   114968     605433        19
    40415     383422        19
   567102    1205020        19
   494756     937595        20
   152077    1074438        19
  1063361    1181109        20
   394024    1124166        20
   867021    1183199        20
   409205     498917        19
   115215     880112        19
   704075    1187208        20
   970370    1152324        19
    79175     712188        19
   676593     949147        19
   572897    1039394        20
   361070    1016651        20
   876122    1125553        20
   237753     767589        19
    85293     470295        19
   137409     796515        20
   210716    1042632        20
   293254     471511        19
   874089     939666        19
   160456     771188        20
   671615     844156        19
   662077    1111645        19
   969211    1160323        19
   534178     536268        20
   143090    1008253        20
   172757    1136687        19
   186274     371395        20
   908479    1008709        20
   151849    1114495        19
   514182     833573        21
   494794     535470        21
   494794     626702        19
   109773     624593        20
   217917    1159753        19
   155915     518932        19
   179445     973258        20
   282427    1132184        19
   153027     653899        20
   212825     972650        21
   778427    1056008        19
   311038     968508        19
   259923     274496        20
    74919    1162299        19
   450158    1022579        19
   449037    1022579        19
   395810     567520        19
  1117269    1186809        19
   169793     612634        19
   832604     983887        20
   181923     899720        19
   145921     209443        19
   399857     429163        20
    96587     928646        19
    62835     937804        19
   638843     704037        19
   453806     872208        19
    75185     115158        21
   405063     806984        20
   437694    1152742        19
   179654     281439        19
    97119     846588        21
   504682    1122513        20
   207543     419834        21
   685352     950534        19
   849248    1096019        21
   134798     383726        19
   693389    1187569        19
   223199     693389        19
   824616     936949        20
  1014789    1104862        19
   461042     521923        21
   403923     422323        19
   594774     805920        19
   510610     837734        20
   325342     996967        19
   119536     640667        20
   447764     581664        20
   497435     800163        19
    87668     967349        20
   112802     128680        19
   562173     976097        20
   901183     922129        20
   448296     574075        19
   606972     765803        19
    24067     459275        20
   702878     998221        19
   241496     944169        20
   508577     842047        19
   207144     889517        20
   145655     174467        20
   353964     701624        19
   293292     432469        19
  1088791    1142482        19
   151260     256913        19
   629704     942706        19
   553889     849438        19
   655009    1062772        19
   120619     761395        20
   729106     822108        19
   121208    1157112        20
   199156    1007664        19
   683946     943960        20
   809017     971073        19
   352767    1090634        20
    84818     215238        21
   455668    1129068        21
   167969     745549        21
   199251    1098052        19
   666428     992399        20
   316803     928000        19
   960205    1140183        19
   376392    1100750        19
   544940    1009108        20
   475824     823856        21
   422266     805730        19
   373922     908555        19
   616225     923706        19
   550184     729828        21
   279786     797351        19
   120372     703239        19
    98658     950667        20
   157644     740362        19
   384828     755239        20
   644372    1194124        19
    38971     543933        19
   745074     965658        21
   106068     823571        20
  1044171    1135889        21
   760198    1135889        19
   617631    1022085        19
   203260    1022085        19
   801721    1105926        20
   617897    1105926        19
   130941    1105926        19
   573866     579802        19
   717071     874906        19
   614591     717071        19
    42239     648723        19
   601918    1071911        21
    59548     692344        20
   304844     670475        19
  1071189    1159183        19
   217195     918899        19
   149360    1209986        21
   447232     690330        19
   209139    1084242        20
    48015     245209        20
    48015     611247        19
   322264    1189032        20
   100425     690672        20
   931876    1078086        19
    88523    1033409        21
  1014333    1189678        21
   419967     551571        20
   224111     924561        19
   696524     904318        21
   360842     816427        19
   461650     858319        19
   172510     468737        19
    81246     552445        20
   277346     935847        19
   251422     795375        20
   935581    1081487        20
   749843     935581        19
   290822     674560        21
   397710     445351        20
   863772    1003161        19
   460130     668100        19
   320934     809207        19
   122424     615313        20
   635803    1119758        20
   635176     794254        19
   396513     960319        20
    38667     299543        20
   508786     541501        20
   668461    1184263        19
   155554     640800        20
   134608     947551        20
   947551    1017012        19
  1038577    1115445        19
   752769    1090140        19
   109488     734939        19
   857407    1147935        20
   305129     952377        19
   313896     513479        21
   119061     866242        20
   250928    1137903        21
    53848    1201401        19
    42182     428555        19
   104852    1157644        21
   333018     859592        19
   695726     853474        19
   751781     900252        19
    89644     900252        19
   359208     521030        20
    50352     469725        19
   334082     622807        21
   603647     978510        21
   912032     913343        19
   358581     570769        19
  1035138    1164161        20
   933168    1074039        21
   470276    1134521        20
   520935    1074039        19
   111871     687822        21
   841743     895844        20
     9087     432602        20
   122272     305528        20
   476470     776907        19
   164560     813102        19
   739735    1117174        19
     4793     879770        20
   466970    1083805        19
    77997     845790        21
   427737    1172767        20
   575309     791536        19
    85273     553052        19
   179197    1156750        20
   330661    1156750        19
   350581     847651        21
   350581     634301        19
   347332    1006371        20
   114625    1158555        19
   193227     619169        19
    75621     184259        19
    87287     787033        22
   611911     648817        21
    38324     273526        20
   400084     611911        19
   223046     611911        19
   796001     823418        19
    36405    1129694        19
   519938     658599        19
   264539     875722        19
   622787     713954        21
   622787    1088581        19
   540835     570236        19
   452114     455515        20
   256228     327393        19
   128071     507455        20
   507455    1049091        19
    39730     486642        20
    66121    1186238        21
   486376    1003464        21
   503769    1029057        19
   199649     631527        20
   661278     813842        19
   117540     369942        20
   439536    1007036        19
   440714     613165        20
   566702    1039146        19
  1163571    1206699        19
  1163571    1194644        19
   961078    1138282        19
   331022     961078        19
   344064     778616        19
   197597     778616        19
   775766    1083500        19
   698594     993785        21
   155135     298877        20
   594165    1180500        19
    24864     469344        20
   392104     560158        20
   225212     732069        22
   524278     819428        19
    91695     266211        19
   584589    1208742        20
   199060    1022236        19
   444381     969134        19
   388152     970578        21
   412415     775728        19
    74804     708881        21
   161025     965277        20
   248077     576620        19
   320895     554135        19
   151468     763750        21
   321104     609327        21
   609327    1067920        19
   385169     609327        19
    27486     209195        19
   349194    1139916        21
    71118    1133285        20
   245417     731290        19
   508937     536533        22
    52422     942971        21
   360917     402117        20
   864208     950305        19
   131548     869148        19
   843718    1176187        19
   344292     804589        19
    11328     885469        19
   717488     897154        19
   121036     884234        19
    60744    1202360        20
    58920      60744        19
   589966     640647        19
   176442     931533        19
   242749    1069022        19
   330243     384694        19
     5362     649425        19
     5362     512490        19
   370634     670075        20
   623490     827055        20
    58369     775196        20
   722504    1087289        19
   310619     763978        19
   292094     310619        19
    32768     594868        19
   875380    1192394        21
   999303    1170487        22
    67128     120637        19
    32559     721193        19
   483070     753167        19
    19259     963472        20
   513421    1094194        19
   664052     941356        20
   957639    1055836        19
   252846     957639        19
   773410    1185345        21
   481284     773410        19
   277269    1126863        20
   926194    1190741        21
   191745     260074        19
   247830     406620        22
   234826     923629        21
   457537     930697        19
   721250     992341        21
   374472     674046        21
   158137    1176453        19
    80998    1004832        21
    21254     562058        19
   945042    1162450        19
   326082     367833        19
   182150     386917        20
   629855    1048502        21
   445046    1044968        21
   437408     818725        20
    33566     679043        21
   727034     911195        22
   159030     747429        20
   574188    1107692        20
    11461    1006086        19
   137883    1161538        20
    34353    1161538        19
   466665     863638        19
    19639     421961        20
   476526    1110637        20
   584760     867818        20
   584760     821138        20
   217023    1099039        21
   681589    1016498        19
   642205     862669        21
   642205     731860        19
   488637    1042745        21
   338641    1139555        19
    47273     163362        21
   823532     928132        19
   351227     498935        20
   670816     822829        21
   171616     670816        20
     9352    1131936        21
   670455    1004927        19
    99949     214249        20
    47292     777153        19
   289453     320401        19
   399115     399571        19
     6787     364204        20
   389748     883873        19
    89890    1092020        20
   889288    1009316        19
   398773     601594        19
   104528     761926        20
   805938    1025675        22
    75925     356091        22
   356091     484552        19
    65456     343847        19
   320515     372819        19
  1040674    1114760        19
   833192    1118332        21
   440182     453026        20
   362171     909409        19
     8649    1148618        20
   789085     796818        22
   153197     789085        19
    28303     591049        19
   379982    1206490        19
    79497     364337        19
   434425     905438        19
   106371     723796        21
   106371     233648        19
   379868    1051732        20
   153501     718381        19
   480600    1013724        19
   151677    1144685        21
   785114    1161690        19
    22736    1208666        19
   358124    1087137        20
   448276     561944        19
   689189    1136268        22
   734843     739088        20
   789465    1049034        19
   614913     711978        20
   613108     741881        19
   223806     741881        19
  1107825    1180994        20
   578851    1165965        22
   169431    1165965        19
   488200    1190418        19
   955074    1138491        20
   645549    1138491        20
   208397    1138491        19
   536685     925909        19
   347427     528743        22
   374187     696713        20
   327469     915649        19
   949602    1011216        20
   140923     992569        19
   140923     362589        19
   205186     920798        22
   920798    1047077        19
   157035     391762        19
    67356    1033484        19
   224908    1043866        19
  1133266    1155420        19
   266154     734387        19
     3082     967595        21
   431480     967595        19
   622407    1027157        19
   160664    1110124        19
   258090     566455        19
   418028     834237        22
   142329     609042        19
   685902     772992        19
   575993     772992        19
   221184     369049        19
   183689     898389        20
   268168     409432        22
    42960     268168        19
   197958     483906        19
   451145     675794        19
   110388     615122        19
  1129219    1182932        21
   150480     196191        19
  1079738    1091602        21
   223825     603779        19
   299447     662133        19
   464252     587344        19
   184145     568849        19
   205983     798869        21
   179386     771566        22
   324542     797102        19
   198147    1137882        19
  1037340    1079832        19
   179766    1097651        23
   354494    1008954        23
   836478     934933        19
   808065     835490        20
    12980     872377        19
   325093     638423        19
   160055     879483        19
   257424     948309        19
   805044    1208380        19
    93670     126686        19
   183555     419167        20
    71573     284534        19
   184277     286092        21
     8496     646973        21
   316877     646973        19
   394630     441302        19
   485387     800313        19
    60344     826389        20
    78755     714751        20
    17103     400767        19
   313761     398658        20
  1105088    1199614        19
   734215     958531        19
   626035    1033274        21
   971090    1172291        21
   238169     820168        19
    47557      97972        19
   124254     869242        19
   618047    1033464        19
   171843     990326        19
   593290     716594        19
   304196     792276        22
   461059     568563        22
   122023     211246        19
  1126786    1166648        19
     3024     861908        19
   105439     434177        23
   453120    1068622        19
   229904     628771        22
   602866    1071130        20
   538801     576049        22
   441378     576049        21
   786082     929233        19
   661239     942552        19
   496920     628448        19
   246461     732144        19
   928036    1034319        20
   175738     841931        20
   394288     535696        21
   963566    1019423        19
   775974     925566        20
   445919    1129883        19
   635440    1076792        20
  1054695    1143506        20
    49058    1023850        20
   625522     690309        19
   346362     970520        21
    85348     451790        19
   935541    1090613        20
    58881     765212        22
   178417    1140903        19
   319431     823835        20
    33242     746231        19
   439706    1098202        19
   251325    1098202        19
   410362    1172614        19
    74062    1074740        21
   514484     668212        21
    70376     594601        20
    51813     337063        21
   442784     973389        21
    80047     420839        19
    33983    1112365        19
  1189524    1195620        19
  1186446    1189524        19
   241247     600016        20
   526519     887197        19
   364260     595323        22
   171330    1133512        19
   588464    1119889        21
   799800     910947        20
    52478     759113        22
   427109     459482        19
   229106     442290        20
   574567    1182779        20
   875322    1075633        19
    23077     985272        19
    23077     275178        19
   249558     784847        20
   586108    1004736        20
   586108     603455        20
   381102     544178        20
   231139     990402        19
   245872    1015794        19
   160948     252978        21
   156350     866601        21
   156350     437730        19
    66500     681683        22
   499561     752900        19
   405441     940424        21
   181484     944509        19
   219131    1054866        20
   191231    1164653        19
   191231     913493        19
   222475    1167655        19
   246442     520640        20
   317827    1013267        19
   385700     925471        19
   402135     944452        19
   941849    1106266        19
   447420     470654        19
   457118     958189        22
   235927     664127        19
   808521    1006028        19
   223140     491410        19
   223140     277458        19
   667129    1207672        20
   159599     667129        19
   210220    1106703        20
   735811     795696        19
   304671     485121        19
   855467     975259        19
   241076     794442        21
   241076     841551        19
   349459     830474        20
   117843     688352        22
   587381     980465        20
   311473     599959        23
   746953     876424        20
   505364     754724        21
    69350     195468        19
   456833     741234        19
   206609     826171        21
   862420     984986        19
   471926     706010        19
   141415     706010        19
   262238     792465        20
   186822     262238        20
   262238    1089852        19
   253338     500966        21
     9027     425037        19
     9027      64998        19
   522718    1103825        20
   522718     926306        19
   267881     498135        19
   940005     946655        23
   235622     738630        22
   855561    1192658        21
   213943     369921        19
   521692     891813        24
   162961    1091049        19
   162961     526366        19
   122250     607102        23
   175547     441852        19
   219928     677084        20
   789178     894340        19
   554437     999852        21
  1001999    1015888        20
   499674     859456        19
   948422     959860        20
   132059     290002        20
   397441    1137482        19
   797234     864871        19
   868348    1096339        19
   354246     722616        19
    38569    1033729        19
   183383     722597        20
   809964    1056328        19
    28206     592966        23
   348774     592966        22
     3118     141814        20
   828535     869754        19
   135118     652053        19
    77405     689111        20
   700643     723223        24
   531210     563499        20
   872432     977309        19
    81489     977309        19
   576902    1003119        20
   707814    1046732        20
   274150     338182        20
   872736    1096091        19
   874123     920016        19
   804282    1145138        19
    73908     938351        19
    73908     787524        19
   782451     853337        19
   251665     434764        19
    92585      93839        25
   711879     768181        19
   872127    1063128        21
   555917     697640        20
   598588     697640        19
   475933     816688        20
   240997    1115630        19
   954006    1163966        22
    48941    1070348        25
    95282     722557        20
    95282     912920        19
    24385    1006975        20
   731590     900665        19
   998558    1045097        22
   127165     639255        20
   120461     536262        21
   117212     984812        19
   270500     837025        20
     6554    1199534        21
     6554     767971        20
   135380     713948        20
    64842     949824        20
   949824    1203168        19
  1085394    1087283        19
   371957     438902        19
   227428     320907        21
   193733     689258        19
  1174337    1192083        19
  1106032    1174337        19
   675407     747194        19
   157217     986861        20
   266864     970623        20
   336045    1108288        22
   526796     852837        19
   247098     605612        20
   232328     324819        19
    89783     241160        19
    21451     431335        19
   631478     645120        22
   154897     801748        21
   714988     805091        19
   785886     853428        20
   934319     941843        20
   510279    1127027        21
   804429    1094889        20
   359595     791544        21
   359595     825801        19
   767965    1028153        21
   645654     676222        19
  1081724    1169718        22
    29469      57768        19
   148321     740710        19
   119694     709477        19
   859697     907235        19
   441580     514249        20
   441580    1050926        19
   553652     710298        19
   221305     694136        19
     4153     287381        19
   164838     279361        19
   864107    1136186        20
  1136186    1200233        19
   316338     969829        19
