Long Exact Matches:
   Start1     Start2    Length
  1236761    1864335        89
   979025    2492156        53
  2428016    3171119       107
  1033915    1780801        54
  1243039    2724956       143
  1243039    1774865       143
   519852    1243039       143
   105150    1243039       143
  1300073    1818747        53
   685528    1300073        53
   592062    1300073        53
   753228    2779009        89
  2128074    2779009        89
   160131    2779009        89
   322471     771250       215
   771250    1996485       143
   322471    1996485       143
  1996485    2645040       107
   771250    2645040       107
   995978    1996485        76
   771250     995978        76
  2448487    2986800        71
   229049    2846711       143
   877392    1578750       161
  1578750    1922331        53
   329330    1853155       359
  1853155    2931170       233
   329330    2931170       233
  2764048    2931170        89
  1853155    2764048        89
  2520486    2931170        71
  1853155    2520486        71
   425213    3134460       125
   626021    2974508        89
   664715    3068073       143
    47623    3068073        89
  2668246    3068073        71
  2019161    3068073        71
   456366    1796116        71
   304308    2266277        53
  1878810    1990892       125
   613307    1990892       125
    18436    1990892       107
  1981308    2629331        53
   350224    2629331        53
     8433    2629331        53
  2249650    2903829        53
   598392    2903829        53
     3704    1976854        89
     3704    1023338        53
  2310227    3228017       107
   949881    2310227        53
   390624    2310227        53
   305100     894965       161
   894965    2267033       125
   894965    2922102        92
   542067    1658726       305
   255764    2219098       215
   255764    2872470       107
   255764     737147        78
   255764     620830        78
  1390437    2818443        53
   199989    1390437        53
   359015    1099210        53
   888293    1146190        54
   340818    1146190        53
  1582983    2991273        71
   208732    2827199        89
   208732     900546        54
  2255680    2909967       449
  1634702    2255680       233
   293418    2255680       233
  1902181    3236918        71
  1647214    3236918        71
   372962    3236918        71
  1902181    3043949        71
  1647214    3043949        71
   372962    3043949        71
  1902181    2421183        71
  1647214    2421183        71
   372962    2421183        71
  2226211    3109323       161
   407971    2226211       161
   263108    3109323       143
   263108     407971       143
  1655177    3019318       761
  1655177    2581685       341
   843427    2581685        72
   843427    3019318        72
   281628    1655177        71
   281628     843427        71
   362047    3062407        71
   362047    2041333        56
   362047    1831823        54
   715591    1831823        53
   715591    2041333        53
   715591    3062407        53
   362047     715591        53
   644866     684291       270
  1786094    2489003        53
   790292    2489003        53
   489300    1856663       179
  1394457    2616546        89
  1679660    2056122       269
   646422    2056122       233
  2056122    2705600       143
    85581    2056122       107
  1878828    2639334       125
   613325    2639334       125
  1990910    2639334       107
    18454    2639334        89
   732211    2834993       215
   732211    1893792        71
   394523     732211        71
   216485     732211        71
   765946     998876        89
  2112709    3252601       146
   361638    1877354        53
  2147471    2523289        89
  1895379    2523289        89
   380920    2523289        89
  2523289    2799571        53
   312095    2605007       108
  2036321    2605007        71
  1433900    2605007        53
   979537    2702612        53
    82593     979537        53
   875221    3229864       200
  2040204    3229864       197
   875221    2040204       197
  2689937    3229864       107
   875221    2689937       107
    69460    3229864        89
    69460     875221        89
   617232    3083904        71
  2021959    2671085       143
   410759    2021959       143
    53666    2674158        89
  2674158    3074305        53
   243858     553595        90
  1234181    1936371        89
   178615    1234181        89
   914711    1234181        72
   914711    2145113        71
  1234181    2145113        71
  1936371    2145113        71
   178615    2145113        71
  2145113    2797200        53
  1234181    2797200        53
  1227779    1685625        54
   804380    1227779        54
   853653    2033657        53
    62679     853653        53
    26981    2647856        89
  2495309    2647856        54
  1999278    2647856        54
  1972148    2647856        54
  1250549    1950726       107
    79929    1250549       107
  2387164    3152386        89
   291474    2253772       215
   291474    3155612       179
   291474    2907987       128
   291474    1883077       125
   291474    1544831        53
  1188035    2997734        53
   498883    2997734        53
  1188035    2289973        53
   498883    2289973        53
   710852    1930237       107
   776523    2136614        71
   458969    2136614        71
   169679    2136614        71
  2304410    2952730        53
  1749826    2207855        53
   243984    2207855        53
  1141173    1506789        89
  2349906    2893484        89
  1861377    2349906        89
   556527    2349906        71
   276994    2349906        53
  1653950    2053517       305
    82953    2053517       161
   212224    2830727        71
   212224     797517        71
   265569    3182797        71
  2228551    3182797        57
   135594    2754883        53
   135594    1644097        53
   135594     652371        53
  1110813    1716232        90
  2034323    2537573       431
    63363    2537573       161
   854355    2537573       107
  2537573    2683750        71
  2537573    3076782        53
  1692731    2539268        71
   275271    3198127       251
   719470    3198127       144
   477132     845086       251
   845086    2883026       107
   266253     845086        53
  1458207    2936787        53
  1768693    1999921       197
   810611    1999921       197
  1999921    2648558       107
    27665    1999921        89
   496108    1999921        53
  1900669    2419707       110
   371450    2419707       110
  1900669    3235424        53
   371450    3235424        53
  1028590    1438921        53
   211054    2829539       130
  2829539    3210575       125
  2176573    2829539        71
  1163724    2422919        53
   492137    2422919        53
   631831    2579517        71
    23440     893261        89
    23440    2644392        71
    23440    1995873        53
   870556    2917949       254
   300960     870556        53
   927096    1162324        71
   473704    3045847        53
    17518    2638398        53
    17518     789294        53
   164963    2783990        53
  2507867    3066193        55
  2043933    2507867        55
  1902752    2507867        55
   545161    2507867        55
   756330    2507867        54
    73207     756330        53
    73207    3066193        53
    73207    2043933        53
    73207    1902752        53
    73207     545161        53
   803395    1147776        54
  1147776    3254610        53
  1359778    1842910        53
   777282    1359778        53
   246450    1359778        53
   338236    2736484        71
  2086417    2736484        71
   116714    2736484        71
   481240     948705       342
   948705    3239292        89
   362659    1825185       251
  1825185    3063019        53
  1269755    2118261        54
   150164    2118261        53
  2092936    2742959        53
  1904295    2154085       125
  2154085    2806267        71
   187772    2154085        53
   761228    1757763       233
   761228    2509487        93
   761228    1144491        90
   455471     761228        72
   436257    1803742       324
   436257     956174       107
   436257    2331167        55
   436257    1234642        55
  1809351    3247940       164
   528378    3247940       164
    41027    2661686        71
    41027    1675486        71
    41027     561398        71
    41027    2012830        53
   614246    2899689        71
   614246    1702314        71
   614246     848204        71
  2899689    2992055        53
  1702314    2992055        53
   848204    2992055        53
   614246    2992055        53
   549770    2472409       179
   549770    1458819        53
   552890    2182657       125
  1121278    2182657       125
  2182657    2835803       125
   217259    2182657       125
  1894584    2182657        53
  2337609    3028808        53
   826051    2327189        71
   508928     826051        53
  1950780    2699966       125
    79983    2699966       125
  1250603    2699966        53
    31813    1789031       143
  1403289    1766872        53
   704164    2642538        89
    21586     704164        71
   148184    2767126       124
   148184     687511       124
  2463334    3010851        71
  1720234    2463334        71
    14098    1828081       269
    14098     575642       251
    14098    2992333        89
   104772    2724614        55
   104772    2074848        55
   104772    1653510        54
   104772     412747        54
   888064    1769030       108
   340584     888064       108
   309914    2428214        53
  1586615    1776974        89
  1229885    1586615        89
  1586615    2014864        89
   875877    1586615        89
    43110    1586615        53
   757043    2693941        71
   628976    2693941        71
    73909    2693941        71
   781836    2292511        89
  1402461    1766080        71
   926041    1850441       252
  2700992    3135340       215
  1850441    3135340       161
   926041    3135340       161
  1850441    2700992       161
    80991    3135340        71
    80991    1850441        71
  1667429    3035217       108
  1667429    2699264       108
  1667429    2049917        89
  1158706    1537738        54
  2719003    2969976        71
  2365218    2719003        71
    99197    2719003        71
   195453    2282474        71
   195453     628140        71
   480728    2511156        53
  1095375    2327297        71
   509036    1095375        71
   227735    2845415        53
   114150    1821273       187
  1821273    2083897       161
   946739    3213890       363
   338578     946739       161
   117056     946739        89
   946739    2086759        53
  2124659    2775517        71
   571900    2124659        71
  1212043    2124659        53
     9328    1982149        89
     9328    2630195        89
     9328     879564        89
     9328     351124        89
  2142801    2795001        53
   578137    2142801        53
   212651     923671        53
  1084230    1664358        71
  2820513    3129007        89
  1958526    3129007        89
   839233    3129007        89
   202023    3129007        71
  1460866    3129007        53
   990029    1811895       108
  2147921    2523721        53
  2523721    3117913        53
  1921207    2523721        53
   729104    2523721        53
  2523721    2800003        53
   557813    2523721        53
  1396031    1884602        89
  2083465    2733478       161
   534582    2733478       125
   113682    2733478        71
   331444    3068379        71
   331444     665070        56
    47965     331444        53
   857342    2339476        53
   162209    1709533       413
  1709533    2781182       305
   590843    2781182       126
   162209     590843       126
  2129720    2781182        89
   162209    2129720        89
  1455354    2781182        53
   162209    1455354        53
   384637    2801083        53
   384637     730197        53
   384637    2149032        53
   384637    1885883        53
   182570     384637        53
  2512010    3066764       197
  1338558    3066764        56
  1876508    3049772        71
   360792    3049772        71
  1876508    2502422        71
   360792    2502422        71
  2192421    2845559       215
   227897    2845559        53
   416649     759075       107
   759075    1682353        71
  1728870    2608477        89
  2413730    3207417        71
   498150    2413730        71
  2413730    2730616        71
   110802    2413730        71
  1007235    2078448        89
  2078448    2728340        89
  2078448    3249661        89
  2078448    2376788        89
   108606    2078448        89
   741286    2392580       288
  2392580    2680173       233
    59768    2392580       215
   446457    2392580       107
  1768675    2648540       125
   810593    2648540       125
    27647    2648540       107
   496090    2648540        71
   817417    1661151       125
   817417    1104317        71
  1987958    2636184       233
  1797420    1987958       125
    15286    1987958       107
   837777    1888000       369
   837777    2545684       125
   392365    1648271        89
   392365    2279141        71
  1876724    2502638       143
  1963626    2175745        53
  1195700    2175745        53
   421165    2175745        53
   210244    2175745        53
  1042942    1657160        89
   582510    1042942        71
   736967    2872290       258
   620650    2872290       258
   255584    2872290       161
  2218918    2872290        71
    74791    1757637       161
  1757637    2045530       127
  1757637    2509361       107
   761102    1757637        71
   455345    1757637        71
  1757637    2694823        53
  1517903    3062250        53
   264219    2319122        71
   264219    2227327        71
   264219     409105        71
  2318564    3109845        56
   408547    3109845        56
  2880408    3109845        53
  1012628    1913156        54
  2508011    3225548       127
  1902950    3225548       127
    73405    3225548       125
  2693437    3225548       107
  1150163    2693437        54
  1150163    3225548        54
  1150163    2508011        54
  1150163    1902950        54
    73405    1150163        54
  1150163    1353743        53
  1353743    3225548        53
  1952485    3078521        71
   602762    3078521        71
  1508607    2987929        71
  1508607    1882722        71
  1813333    2663463       233
    42791    2663463       233
  2014558    2663463       182
  2663463    3091669        53
  2603752    2663463        53
  1190779    1442856       108
  1772746    2534502        89
    14512    2635356       107
    14512    1987238        71
    14512    1828495        54
    14512     576056        54
  1306349    2158305        53
  1306349    1671585        53
  1306349    2810870        53
   905242    1306349        53
   528252    1809225       305
   528252    3247814        71
   689535    2118333        53
   174390    2793039       143
   174390    2140911       143
  2364624    2718481        71
  2068630    2718481        53
   179245    3222186        72
  1836344    3175214        72
   359609    3175214        72
  1191889    2657065        72
  1191889    1873771        72
  1191889    2008258        71
   285678    1799362       126
   285678     441252       126
  1799362    2902209        53
   441252    2902209        53
  2034107    2683534       287
   854139    2683534       287
    63147    2683534       143
  2683534    3076566        71
  2537357    2683534        71
   484748    2028015        89
  1614542    2028015        53
   705824    1870366       107
   205281    2171021       107
   205281    2823784        92
   205281     344712        71
   381679     911572        71
   911572    3250178        53
   381679    3250178        53
   676470    2439424        53
   315421    2439424        53
  2245402    2899563       125
  1702188    2245402       125
   283050    2245402       107
   507210    2245402        71
   821071    1750626        71
  1750626    2953157        53
   821071    2953157        53
  2359365    3037936        53
   529664    1648860       179
  1629070    2597559       107
  1826947    2633826       179
  1482869    2633826        71
   574526    2633826        53
   296838     851971       179
   296838     418858       179
   851971    2259028       166
   418858    2259028       166
  2259028    2913791        53
   296838    2913791        53
   209146    2827577       197
   934268    2827577        90
  2459342    2827577        53
  1234799    1803958        53
   956390    1234799        53
   436473    1234799        53
  2060342    2709982        71
  2060342    3056205        53
  2015944    3145868        71
  1785060    2015944        71
   959816    1231430        89
  1231430    2910849        89
  1231430    1635620        89
   448823    1231430        89
   294282    1231430        89
  1231430    2256562        53
  2414481    2887076        92
  1069815    2414481        54
   270303    2414481        53
  1836200    2562906       143
  1836200    3175070        89
   359465    3175070        71
   359465    2562906        71
   423068    1711274        89
   187682    1223831        53
   187682     769017        53
   187682    2806177        53
   187682    1904205        53
   187682    3004830        53
   187682     638850        53
  2052023    3219076        89
  2052023    2491580        76
   978392    2491580        53
   978392    3219076        53
   204309     367142       269
   204309    2575623       129
   204309    1960884       129
  1013678    1786616        54
   790840    1786616        54
    48955    2020385        53
   815629    2959855        89
   614655    2489687        53
   623189     999987        53
  2624283    3077870        89
  2465736    2841743        53
  1792755    2465736        53
  2465736    3021674        53
   750544    2465736        53
  1165508    1739132       126
  1098577    2561808        53
  2247238    2901435       143
  1208294    2247238        90
   364701    2530212       143
   507668    1961859       431
   507668    2261062       413
   298872     507668       269
   507668     887300       161
   887300    2948525        89
  2261062    2948525        89
  1961859    2948525        89
   507668    2948525        89
   298872    2948525        89
  1159298    2558352        53
  1240822    2676506        71
    92308    2712304        71
  2062574    2712304        53
  1918532    2020511        55
   332506    2020511        55
  2478974    3123968       179
  1911955    3123968       107
   342446    3123968        89
  2215984    2869356        89
   252596    2869356        71
   193887    2812274        71
  2159565    2812274        55
  1673061    2812274        54
  2280854    2812274        53
   111126     498492       180
   111126     984033       161
   111126    3207759       107
   111126    2414072       107
   889466    1925031        53
   319704    3244203       233
  1688683    3244203       107
   983526    2730477       108
   983526    2080554        89
   140377    3187458       107
   140377    2620593        53
   887354    1365061        53
  1365061    2261116        53
  1365061    1961913        53
   507722    1365061        53
   298926    1365061        53
  1946382    1992674       107
  1992674    2641134       107
   629223    1992674       107
   730943    2801803       197
  2149752    2801803        89
   183290    2801803        53
  1328859    2437755        53
   298548    2260756       125
   298548    2915573        75
   298548    1961517        75
   298548     886958        75
   298548    3161016        71
  2227543    2881213        53
  2227543    3110637        53
   409339    2227543        53
   264453    2227543        53
  1337596    1938107        53
   917606    1849101        54
   311020    1849101        54
  1206860    1849101        53
  2189222    2466348        53
  2466348    3022286        53
  1793367    2466348        53
   868642    2466348        53
   500894    2466348        53
   580203     795948        90
   580203    2577094        74
   580203    2681433        71
   580203    1445109        53
  1097699    1561644        53
  2048536    3064961        71
   827556    3064961        71
   393304    3064961        53
  2246194    2900391       125
   283860    2246194       125
  2900391    3182298        57
   283860    3182298        57
  1683927    2900391        57
   283860    1683927        57
   460908    2900391        57
   283860     460908        57
   157665     572890       109
   157665    2125613       107
  2640324    3150251       128
    19408    3150251       128
   349020    3150251       126
  1991864    3150251        71
   852380    2298786       215
  2298786    3250497       215
  1743350    2298786       215
   482809    2298786       215
  2144205    3053306        89
  2144205    2796400        89
   177738    2144205        53
  1070111    2414733       126
  2072207    2395085        71
   690644    2395085        71
   515104    2395085        71
    58040    2029041       251
  2029041    2678481       243
  2029041    2971465       215
  1866768    2029041       215
   437350    2029041       215
  1137036    2029041       180
   705060    1071466       179
   439444    1071466       179
  2515065    3220846       125
   779667    2515065       125
  1630253    3220846       107
   779667    1630253       107
   398736    1630253        53
   398736    2515065        53
   429845    1966280       125
   429845     812100       109
  1121677    1901119        53
   371900    1121677        53
  1771738    2533494       251
  1007181    1470683        71
  1470683    2728286        71
  1470683    3249607        71
   108552    1470683        71
  1470683    2078394        53
  2319104    3110385        53
  2227309    3110385        53
   409087    3110385        53
  2833931    3089704        71
  1885384    3089704        71
   215459    3089704        71
   555552    2833931        71
   555552    1885384        71
   215459     555552        71
  1991018    2639442        71
  1901047    3235838        53
   371828    3235838        53
  1901047    3042869        53
   371828    3042869        53
  1706488    2999079       161
   624452    2999079       161
   136728    2999079       161
  2105974    2999079       143
   653559    2999079       125
  2755999    2999079       107
  2615054    2999079        72
   458915     776469       306
   169625     776469       269
   776469    1631598        89
   585409    1806723        53
   638976    1904331       288
   638976     769138       288
  1904331    3004956       251
   769138    3004956       251
  2154121    3004956        89
   638976    2154121        89
  2131070    2782622        89
   163631    2131070        53
  1242936    2057089        53
  2057089    2411724        53
   922763    2057089        53
   153422    2121465        53
   153422    1628432        53
   153422    2772256        53
   153422     512037        53
  1179251    3024032       161
  1179251    2190896       161
  1179251    1795095       125
  1179251    2468004       109
  1179251    2844065       107
   225539    2844065        89
   225539    2468004        89
   225539    1795095        89
   225539    3024032        89
   225539    2190896        89
   225539    1179251        89
   502604    1179251        53
   225539     502604        53
   752500    2753857        54
   134586     752500        54
   752500    3088400        53
  2194635    3094858        53
   315938    2794569       162
  2142387    2794569        71
  1311264    2794569        53
  1778165    2173158       107
   428464    2692771       107
    72757    2692771        71
  2692771    3065820        53
  1785847    2265760        53
  2265760    2583228        53
  1106449    2265760        53
   303696    2265760        53
  1911299    3105861        55
  1911299    2567774        54
   345139    2567774        54
   345139    3105861        54
  1108678    1548046        53
     9004     879214        89
     9004    1746547        89
     9004     350800        89
  1981843    2629871       218
  1210292    2789331        54
  1210292    1632606        54
   459923    1210292        54
  1210292    2137424        53
   165971    2784957        71
   165971     672882        71
   165971     426679        71
     4424     773488        71
   773488    2625489        55
  1147024    1860757        54
   773488    1860757        54
  1147024    2625489        54
     4424    1147024        54
   492716     916057       341
   916057    1737306       305
   492716    1737306       305
   916057    2941882       125
   492716    2941882       125
   916057    2611215       108
   492716    2611215       108
  1157061    2611215        53
  1157061    2941882        53
  1157061    1737306        53
   492716    1157061        53
  1575257    3042748        53
  1575257    2379753        53
  1963932    2828999       125
  1963932    2176033        89
   210532    1963932        71
   841037    2720245       161
   100439    2720245        89
  2366478    2720245        53
   573155    2649368       143
   811439    3126316        89
    28493    3126316        71
    28493     811439        71
   573155    2000731       107
  1684107    2246356       143
  2246356    3182478       126
   461088    2246356       126
   849063    2246356        54
   849063    2900553        53
  2900553    3182478        53
  1684107    2900553        53
   461088    2900553        53
  1937963    2335238        71
  2325430    2715228       125
  2065395    2715228       125
  1873434    2715228       108
    95381    2325430        71
    95381    2065395        71
    95381    1873434        71
  1793349    3022268       233
   868624    3022268       233
   500876    3022268       125
  2189204    3022268        89
  2842319    3022268        53
   262280    3108513        71
   262280     407143        71
   262280    2317178        56
   996642    2984662       197
   771929     996642        53
   323155     996642        53
  1660791    3105066        53
   368688    3175744        53
  2845235    3175744        53
   226709    3175744        53
  1012965    1947241       143
  1550155    1947241        53
   295110    2911708       107
    82539    2053103        89
   979483    2053103        53
   533005    1843409        89
   533005    3106620        71
  2587770    3113258        53
  1530706    1907119        89
  2674086    3074233        53
   612880    3074233        53
   922503    1217789        53
  1217789    2476531        53
  1217789    1645977        53
   440303    1217789        53
   576357     812779       107
  1560924    3061463        71
  1560924    2313151        71
   471232    1797582       288
   471232    2636346       125
    15430     471232       107
   471232    1988120        71
   471232    3179088        53
   450819    1215498        72
  2726954    2974189        71
  1656288    2726954        71
  2375492    2726954        71
   382762    2726954        71
   930930    2726954        54
  1562773    2726954        53
  1348254    2419509        71
  2829701    3210755        53
  2176753    2829701        53
   211234    2829701        53
   871737    2580633       323
   871737    3189436       125
    47569    2668192       125
   546918    2006116        57
   974636    2006116        54
   546918     974636        54
   974636    3143309        53
  2006116    3143309        53
   546918    3143309        53
  1789615    2858036       161
   240438    2858036       161
  2204399    2858036        74
   661857    2858036        71
   995551    2858036        53
  2854945    3208204       107
  1764434    3208204       107
   237288    3208204       107
   642495    3208204        71
  1242161    3169895        53
   331750    1498852        53
   631270    3197193        53
   631270    2513774        53
  1026126    1720738        71
  1902716    3066157       161
   545125    3066157       144
   756294    3066157        90
  2693203    3066157        53
  1626534    2852929       143
  1076545    1626534        54
  1318366    1626534        53
   253406    1700974       197
   253406    2216794       145
   253406    2870130       107
  2160897    2813570        71
   627870    2813570        71
   474370    2398094       125
  1733121    2229865       269
   404579    2229865       269
  1733121    2321588        53
   404579    2321588        53
   810014    1138156       107
   188402    1754695        89
   188402    2154728        76
   188402     769768        76
  1825635    2579149       161
   716630    1825635       161
  1825635    2929480        53
  2719543    2970516        53
  2365758    2970516        53
    99737    2970516        53
  1617515    3175016        71
  1268807    2160087        72
  1268807    2812760        72
   194355    1268807        72
   626988    1268807        53
   333198    1703263       161
   333198     830841       161
    98531    2718355       125
   487109    2718355        53
   502514    2843975       143
   502514    1795005       143
   225449     502514        89
   502514    2190806        53
  2536513    2925092        58
  2925092    3195835        57
  1649773    2925092        55
   546851    2925092        54
  1697692    3013266       107
  2815154    3013266       107
   196785    3013266       107
  2588310    3097379        89
   765241    2810222        75
  1745670    2138684       107
   172091    2138684        71
  2217892    2586947        71
   735884    2586947        71
   254540    2586947        53
   875118    2689847        90
   875118    3229774        89
   875118    1169309        89
    69370     875118        71
   875118    2040132        59
   139032    2758285       146
   139032     655959        71
   139032    2618535        53
   434287    2886626       233
   269871    2886626       233
  1133516    2886626       198
   779196    2886626       198
  2232727    2886626       107
  2287013    2886626        53
   347464    2494913       287
   347464    1851817       125
   347464    3151923       107
   347464    1998882        89
    26621     347464        53
  1833523    2934421        71
  1156523    1833523        55
   272301    2345334        91
  1106413    2583192       125
   303660    2583192       125
  1106413    1785811       108
   303660    1785811       108
  1106413    3070128        71
   303660    3070128        71
  1645005    2475559        53
   175434    2794083        71
   175434    1681962        71
   175434     467567        71
   175434    2141883        53
   825511    1588246        53
   508388    1094783        53
   159807    2778685        89
   930328    3115912       162
   930328    2307892       162
  2910525    3115912       143
  2307892    2910525       143
  1635260    3115912       112
   448463    3115912       112
  1635260    2307892       112
   448463    2307892       112
  1976206    2624085       125
     3056    1976206       125
  1174997    1941713       107
   463889    1174997       107
  2162188    3012960        53
  1697368    3012960        53
   196479    3012960        53
   910301    2452388        71
   647744    2452388        71
    99179    2365200       143
    99179    2969958       107
    73531     628598       467
    73531    2693563       359
    73531    2044257       125
  1150315    2044257        89
  1150315    2693563        89
   628598    1150315        89
    73531    1150315        89
   756675    1150315        82
    73531     756675        82
  1150315    1353869        71
    73531    1353869        71
  2508137    3225692       597
  2411073    3196712       161
   959216    3196712        54
    38489    1754286        89
  2182963    2836109        71
  1682996    2836109        71
   828467    2708776       305
    88780    2708776       215
  2059136    2708776        89
  1127102    2708776        53
  1550281    1947367        53
  1642042    2430063        91
  2430063    2739647        71
   120183    2430063        53
   879142    1746475       324
   350728     879142        53
  1476915    2629817        55
   883621    2121645        53
   512217    2121645        53
  2121645    2772436        53
   153602    2121645        53
   620992    2872614        53
   620992    2219242        53
   620992     737309        53
   255908     620992        53
   664085    2018567       182
    47029     664085       182
   664085    2667670        53
    57878     437188       377
   437188    1136874       342
   437188    2028879       161
  2028879    2971303        53
  1136874    2971303        53
    57878    2971303        53
  1866606    2028879        53
  1136874    1866606        53
    57878    1866606        53
  1025897    2463622        53
  2126873    2777731        53
   158871    2777731        53
   680986    3212761       306
   680986    1823935       306
   526364     680986       306
  2771878    3071810        53
  2504577    3071810        53
  1628018    3071810        53
   511623    3071810        53
   900914    3244329        53
   900914    1688809        53
   319830     900914        53
  2050745    2700146        53
  1950960    2050745        53
    80163    2050745        53
  2520432    3253105        54
  1480891    2012182        53
   560714    2012182        53
  2012182    2661002        53
  1674802    2012182        53
    40343    2012182        53
   485669     832171       323
   832171    2363184       143
  2067100    2363184        53
   832171    2067100        53
   485669    2067100        53
   679610    1101316       125
   595352    3002906        53
  2530945    2850589       179
  1651967    2530945       179
  1451964    2530945        53
  2010040    2658878       233
   633675    2010040        53
    38147    2010040        53
   843144    1177997        89
  1177997    1708746        53
  1964040    2176141        53
   210640    2176141        53
  1787079    2354921       125
  2354921    2744165       108
   450078    2354921       108
  1775171    2075460       251
   520140    2075460        89
  2075460    2725226        71
  1076419    1626408       125
  2202419    2855917        53
   695714    2202419        53
  2202419    3209248        53
  1765460    2202419        53
   643521    2202419        53
  1615954    2550156        71
   903268    1615954        71
   979609    2053229       107
    82665    2053229        89
   492119    1163706       143
   492119    3063482        53
   121515    3144906        54
   121515     492649        54
   121515    2431359        53
  1980840    2628881       143
   867232    1980840       107
  1980840    2374242        71
  1018540    2947581        54
  1018540    1801826        54
   336513    1018540        54
  1018540    2097395        53
   179281    3018513       161
  2145707    3018513        53
   491368    2945097        53
   491368    2745024        53
   491368    2094965        53
   491368    1716785        53
  1791801    2187656       361
  2187656    2840753       215
   749577    2187656       197
  1182536    2187656       144
   222263    2187656        71
  1167200    2767630        89
   688028    1167200        89
  1167200    2116857        71
   349797    2477089       215
  1817456    2477089        53
  1190007    1658132        53
   541473    1190007        53
   536882     792482       197
  1009474    2001379       179
  1009474    1937176       179
   759682    1009474       179
   431818    1009474       179
    29154    1009474       179
  1009474    2650016        53
  1574591    3042100        89
  1574591    2379087        53
  1765064    2855521       125
   643125    2855521       125
   695318    2855521        53
  2428124    3171227        71
   555750    3089902        53
   796982    2830169        54
   796982    3211223        54
   639969     796982        54
   211720     796982        54
   796982    2177203        53
  1126515    2794983        56
   578119    1126515        56
  1035277    2830979        53
  2017132    2666199       125
  1636317    2017132       125
  2017132    2988140       110
   596836    2017132       110
  1278145    2017132        90
   950267    2017132        90
    45522    2017132        89
   522452    1604383        53
  1038300    1827667        53
  1038300    2634546        53
  1038300    1986410        53
   575228    1038300        53
   885638    1115373        72
  1024564    3110529       125
  1409354    2018068        53
  1409354    1637289        53
   597772    1409354        53
    46458    1409354        53
  1001596    1692389        72
  1467383    1692389        53
    25829    2646691       125
    25829    2932932       125
    25829    1916826       125
    25829    1998095       107
   381877    1717698       181
   650161    2924359        53
   955178    2873802       144
   257078    2873802       111
  1423533    2747130        71
  1423533    2097089        71
   115670    2735458       179
  1814228    2735458       163
   855960    2735458       163
   286524    2903073       125
  2606396    3264247       161
  1591448    2232187        53
   269349    1591448        53
  2029810    3085702       125
   610411    2029810       125
   740288    2029810        71
    58778    2029810        53
    57770    1615280        53
  2257948    2912392        71
  2257948    2309746        71
   479429    1865945        54
   814986    2300743        54
    92434    2712412        56
   839161    2820441       179
   839161    1958454       179
   201951     839161       143
   839161    2168069        89
   332110    2506254        71
   332110    2409080        71
   971584    2789799        89
   460301     971584        89
  1731056    3034057       251
   607363    3034057        53
  1142071    3125678        54
  1142071    2480702        54
  1142071    1944514        54
   413822    1142071        54
  2113447    2931368        53
  2397014    3045433        53
  1559795    2951089        53
   398664     779595       125
   779595    1630181        71
   779595    3220774        53
   697960    1753265       305
   697960    2904657       251
  2250496    2904657       125
  1753265    2250496       125
   697960    2250496       125
  1255265    2250496        89
   697960    1255265        89
  2163088    2815802       125
   615113    2815802       107
   615113    2163088       107
   197415    2163088        71
   197415     615113        71
  1539230    1595186      1764
   931244    2833625       234
   931244    1885078       234
   555264     931244       234
   931244    3089416        53
   624776    2106316       107
   624776    1706812       107
   624776     653883       107
   624776    2609686        72
   624776    2756323        71
   624776    2999421        54
   504754    1123868        53
   118208    2738032       107
  2048302    2697608        71
  2697608    3064727        53
   252164    2868983        66
  2701442    3219112       233
  2052059    2701442        53
  2265076    2920001       251
   988436    2265076       251
  1704572    2265076       161
   513133    2265076       125
  2265076    2361322        89
   453982     822640       125
   717698    1726985        71
  1732298    3133256        89
   608587    3133256        89
  1529024    3133256        53
   895091    2267159       143
  2267159    2922210        89
    48217    3068613       129
    48217    2019665       129
    48217    2668732       125
   665335    1182168        55
  1182168    2668732        54
  1182168    3068613        54
  1182168    2019665        54
    48217    1182168        54
    48217     665335        54
   259940    1032793        71
  1032793    2443788        53
   259940    2443788        53
   616301    2929812        89
   198549    2929812        89
   891612    2929812        53
   185486    2803981       109
   185486    3137066        71
   869800    2917247        71
   300204    2917247        53
   300204     869800        53
  1644349    2755135       197
   652623    2755135       197
   135846    2755135       127
  2755135    2931543       109
  1644349    2931543       109
   652623    2931543       109
   135846    2931543       109
  1065278    2470969        71
   666169    1627164       413
   635715    1627164       413
  1627164    2853559        99
   235938    1627164        99
  1627164    2200133        71
    63525    3076944        71
    63525    2683912        71
    63525    2537735        71
    63525    2034485        71
    63525     854517        53
   676182    2439136       269
  1810784    2439136       234
   315151    2439136       125
  2436572    2780894        74
   631535    2436572        71
  2273966    2436572        53
  1707190    2106640       198
   625154    2106640        89
   654261    2106640        53
    97649    2717473        89
  2067640    2717473        53
   832773    2717473        53
  1074050    2717473        53
   486245    2717473        53
  2055438    2704916        71
   645738    2704916        71
  1795342    2456873        53
   455592    2456873        53
  1497733    2027475        53
   800612    2027475        53
    56456    2027475        53
  1256331    2551092        53
  2107846    2757907       125
   655555    2107846       108
   138672    2107846        71
  2171808    2824571        53
  1910620    2171808        53
   206086    2171808        53
   298764    2260954       377
   298764    1961751       377
   298764    2915807       125
   298764    3161232       108
   298764     887192        53
  2289204    2960246       161
  1862830    2960246       161
   400940    2960246       143
