Long Exact Matches:
   Start1     Start2    Length
   127608     169809        21
   163824     225258        19
   137319     163824        19
    39336     163824        19
   188772     223881        19
   119635     161536        21
    69439      89998        21
   122577     194955        20
    99145     146404        19
   122522     148085        19
    71542     164791        19
    35944     125239        19
    28147      35944        19
   158971     198718        21
    14410     206269        21
    14410     123343        21
   141345     172659        19
    38446     177286        19
    59545     139609        19
    63604     215227        19
   113466     224505        20
    48321     224505        20
   188358     224505        20
     4596     224505        20
   113466     127947        20
    48321     127947        20
   127947     188358        20
     4596     127947        20
    18147     146388        20
    50391     125028        21
    19703     180272        19
    43058     220772        19
    36437     138623        19
   126584     172646        19
   145766     191654        19
    72833     145766        19
     7628     145766        19
     4028     100970        19
   154299     172491        19
    25545     172491        19
    84486     216522        20
   145318     206113        19
   145318     169885        19
   153452     167075        21
   140669     167075        21
     9314     193529        22
    47432      70829        21
   111648     145248        19
    84375     145248        19
    25314     176895        23
   117993     127833        23
   157207     209590        19
   110779     209590        19
    24265     209590        19
    67455     222192        20
    32814     222192        20
    28650     160515        19
    34719     128121        19
    42762     189216        20
   182768     214976        20
    28367     181400        20
    18945     193899        19
    18945     150453        19
     9816      18945        19
    62817     204438        19
    38760     143703        21
     3720     187461        25
    18273     191613        48
     6237     110112        19
   144682     186448        35
   182554     186448        22
   147453     148248        19
   137653     165454        19
    22528     219673        19
   149140     161407        20
   149716     181504        19
    16969      81919        19
   182254     209038        19
   160726     209038        19
    34930     209038        19
   133225     182254        19
   133225     160726        19
    34930     133225        19
    15587      64754        23
   110045     212876        23
   150101     217214        20
     9178     167179        20
    51079     216025        20
    62669     213944        19
    62669     136667        19
   129329     196982        19
    13310     109049        19
   137595     179337        22
    71847     179337        22
     8422      67900        19
   133957     192607        19
    94626      94737        20
   157209     167937        19
   110781     167937        19
    24267     167937        19
    72962     222917        20
    68511     212499        20
    50190      68511        20
   104667     190158        19
   104667     147708        19
    88157     141422        20
    55064     190142        20
    55064     147692        20
     6161      55064        20
    85011      85053        20
   175743     186870        19
    66540     145074        19
    29592     145074        19
    21468     145074        19
    28772     215408        19
   117509     222194        19
    42764     203915        19
     5463      13101        21
     4760     110690        19
     4760      53327        19
     4760      24176        19
   114186     152139        19
    66771     130257        19
   153104     206975        19
   153980     157439        20
    57839     209489        20
    46064     209489        20
    13979     209489        20
    40943      57839        20
    40943      46064        20
    13979      40943        20
   129346     199633        19
    29037     124173        20
   126464     164465        22
    81517      81865        20
    81517     180139        20
    81517     207829        20
    19975      81517        20
    34469      85343        21
   111476     118262        21
    56150     111476        21
   116390     116462        19
    36569     142538        21
   121992     186915        19
   121992     145104        19
   121992     208392        19
    22713     121992        19
     3045     121992        19
   100739     147677        20
     6146     100739        20
    38616     122094        19
    32841     196566        21
    72153     163425        21
    12366     163425        21
    34098     141738        20
    11172      34098        20
      823     135037        19
     2346     200670        20
   139928     140072        21
      271     202066        24
    54365     151562        20
    17018     151562        20
   161884     184963        20
   117330     137409        19
   188925     198168        19
     5046     198168        19
   144512     168743        20
   217492     218428        19
   114571     198142        19
   114571     153910        19
   114571     115648        19
    40749     185169        21
    22926     123417        19
    23721     204873        19
   110352     167148        20
    16052     204143        19
   135546     221784        23
   184086     201078        23
   100573     198559        19
    19452     149937        20
     8655      19452        20
   122238     192855        20
    49971     217881        19
   126330     137889        19
   120122     186077        20
     9554     186077        20
   124071     185229        20
    63294     185229        20
    51618     156927        21
   205419     210897        21
   164327     184886        19
   124924     146167        21
   167206     187117        19
    52917     116871        19
   191994     222132        19
    68523     168510        21
   117370     146434        20
   188419     197827        20
     4642     197827        20
    64944     192603        19
     8418     113937        19
   183127     187810        20
   203377     204688        19
    24191     199541        19
    36058     138094        46
    54883     141250        44
   127225     180538        45
    56005     180538        29
    56005     127225        29
   110479     135091        59
    22219     110479        44
    26068     181951        29
   139951     216979        47
    25825     216979        29
     4297      67042        32
     4297      24349        32
    67042     212263        30
    24349     212263        30
   188041     212263        29
     4297     188041        29
   139966     171883        75
   171883     216994        32
   118936     180001        29
    22114     134986        59
    64837      92017        29
    56191     118303        48
    43228      56191        45
   173137     178093        65
   169189     178093        65
   104431     113848        19
   168781     201877        44
   145564     168781        29
     3856     168781        29
     2281      38959        30
   167695     225619        29
    70705     164089        59
   143242     184600        29
    35554     149536        20
    89539     117592        32
    89539     205015        29
   179317     211054        29
   163159     209266        19
    39790     127372        59
    71752     127372        44
    39790      71752        44
   133498     151939        75
    39490     151939        44
    39490     133498        44
    58549     118642        29
   133756     218347        44
   133756     207292        44
    32152     218347        29
    32152     207292        29
   136468     166819        74
    19510     122296        31
   122296     221914        29
   118582     208849        44
    58477     208849        29
   130207     196144        63
   130207     152089        59
     7621      72826        30
     7621     191647        29
   137317     225256        30
    39334     225256        30
   152803     196831        33
    58519     118612        29
    44611      58519        29
     3307      97555        29
    56146     118258        44
    24580     132271        59
    75682     135841        31
    82720     112462        29
   138457     213697        29
    42118     120823        46
    66436     120823        29
    42118      66436        29
    45127     186982        29
    48643     138748        74
    74971     138748        29
    32941     130813        29
    72052     111793        44
    72052     168223        32
    38500     168223        30
    38500     111793        30
    38500      72052        30
    44596     118597        59
    44596     208864        29
    67057     146092        30
    24364     146092        29
    52432     126532        54
   136663     213940        29
   136438     166789        29
   116074     193537        29
    14956     199270        74
   152236     196249        29
   123340     206266        32
    10258     194326        74
     6685     132730        29
    55012     141370        59
    62263     194341        45
    10273      62263        45
    92521     126607        29
   164353     209821        29
   137812     217804        29
    46075     153991        48
    46075     198268        44
    57850     198268        33
    57850     153991        33
   173461     207985        29
    42316     125452        44
    42316      74665        29
   113494     146416        29
    48349     146416        29
   150586     194119        29
   117577     205000        44
    24460      50737        29
   110101     155428        21
   110101     199897        20
   199330     203518        20
    70621     118507        30
    44506      70621        30
    70621     181042        29
   118507     181042        29
    44506     181042        29
    32182     169102        29
    32182     133786        29
    12691     175840        29
    12691     111304        29
    29764     124486        44
    31279     221548        29
      253      61267        31
    61267     184363        30
   143050     184363        29
    61267     143050        29
      253     143050        29
    29275     134140        29
    89425     161713        20
   128356     178747        50
   146902     189109        29
    10423     194476        29
    52771     191887        30
     7801     191887        29
    54010     162940        29
    52567     126697        29
    13438     197839        29
    32500     158746        29
    32764      67381        30
     5278      67381        29
     5278      32764        29
     4078      55918        44
   154210     198523        29
   122590     176161        29
   133282     209095        29
    14737     199060        44
   159820     211936        29
    31954      58768        29
    24799     224461        30
    24799     174559        30
   138325     195604        37
    11392     138325        19
    28189     125281        29
    73846     122905        30
    50647     208705        29
    60988     135415        31
   184912     220852        20
    47566     135325       105
    47566     150937        33
    47566     194506        29
   122500     176071        29
    21319     127165        35
    55948     127165        29
    48085      52108        59
    25528     154282        44
    18103      74425        32
     3841      74425        30
     3841      18103        30
    74425     187567        29
     3841     187567        29
   134023     177400        29
    20635     214405        30
    37204     111043        74
    40537      59752        44
    68830     134776        29
    40420      57586        29
    35761     164623        29
   160159     162781        23
    69721     130663        29
     7546      18232        44
     1834      65548        32
     1834     185809        30
     1522     185497        29
   150556     194089        29
    28039      68662        29
   153205     197455        29
     5503      22495        46
    22495     165421        44
     5503     165421        44
    31159     221458        29
    37981      63643        59
    23911     131542        29
   131542     162910        19
    16837     227431        30
   162385     222547        29
     9502     120070        44
   141850     200251        20
    34507     200251        19
    34507     141850        19
   123853     195160        31
   123853     151465        29
    62446     221308        29
    21391     135472        61
     2356      21391        49
   114343     209326        29
    27793     131830        29
    26749     116692        59
   110641     157084        33
    24127     110641        33
    41887      64009        29
    36652     145171        29
    42817     222247        74
    52006     221518        29
   132976     143746        30
    45214     143746        30
    42976      52402        44
    52402     126502        29
    27667      57061        29
    16735     134431        29
     4255      60289        32
     4255     121285        29
    47254      49852        29
    30859      62416        29
   152905     223594        30
    53608     223594        29
    53608     152905        29
    94759     109273        29
    77842      94759        29
    17869     123052        61
    78547     123052        44
    17869      78547        44
     5785      78547        35
     5785      17869        35
    78547     189658        29
    17869     189658        29
   143596     185002        29
     1042     143596        29
    15748     200029        32
    68329     199447        20
   167113     219043        30
    45370      73141        30
    31807     154357        44
   154357     198730        32
    31807     198730        32
    14422     198730        29
    14422      31807        29
    38239      53161        19
     4816     146530        20
    34972      68560        45
    68560     160768        29
    34972     160768        29
    73183     138166        76
   178987     213064        44
    41299     184852        20
   127489     184852        19
      847     184852        19
   151039     194596        32
   121111     194596        32
   132847     173785        45
    21247     173785        44
    49057     116176        47
    49057     190996        44
     6952     190996        29
     6952     116176        29
    58177     165349        45
    29002     165349        44
     3562     165349        29
    57733     198193        60
    57733     153946        32
    45541     166744        59
    63376     112447        30
   112447     182377        29
    63376     182377        29
   169333     201862        19
   121387     201862        19
   187552     201862        19
    18088     201862        19
    61210     185632        29
     1657     185632        19
    44074     117151        44
     6436     148006        29
   152773     196789        29
    71197     196789        29
   124198     144331        19
    36283     196084        32
    31264      52021        29
    22264     135136        29
    86563     177355        29
   178822     205246        44
    20242     120202        31
   120202     184645        30
    20242     184645        30
   168313     209572        19
   172714     203674        29
    39319     137302        46
   137302     188755        29
    39319     188755        29
    40210      57394        44
    48277     139792        29
    33061     130933        29
    47725     142462        29
    40894      95146        29
    45484      86824        31
    86824     137053        29
    33016     130888        29
   106600     108136        45
    58873     119020        29
   169375     180799        30
   167350     180799        30
    53539     197143        29
    53539     121810        29
    48013      53539        29
    53920      97306        60
    97306     131497        59
    53920     131497        59
   131497     162865        44
    97306     162865        44
    53920     162865        44
    36910     125647        31
   117280     226660        29
    23356     226660        29
    10126      23245        20
   131398     174265        44
    80977     125935        30
   138109     175342        29
    36073     175342        29
    69907     130828        29
   152698     196669        35
    12499     152698        29
    60442     142738        31
    60442     151126        30
    60442     194668        30
    10540      60442        30
     1327     185302        44
   142681     227473        30
    87805     112201        29
    50941     132346        29
     9799     193882        44
    10393     218143        45
    10393     150865        45
     5755     123022        65
   123022     189628        59
   147106     163513        33
     5383     163513        33
    73663     163513        30
   119884     158686        32
   162100     198955        59
    13930     198208        47
    13930      57748        45
    57748     181084        29
   181084     198208        29
    13930     181084        29
    41974     111598        31
   144865     186703        23
    18556     186703        19
    18556     144865        19
    71380     167188        29
     1117     185077        21
    38425     111718        29
     6034     190000        29
   126124     147580        23
    34552      66970        29
    34552     160363        19
    11302     151642        32
    50182     212491        29
    77146     129226        30
    20680      77146        29
   165379     208303        29
    51334     169117        29
    30373      69322        47
    30373     126184        44
   126184     147595        29
    69322     147595        29
    30373     147595        29
    71842     137590        29
   189733     226618        29
   136159     216949        29
   136159     171838        29
    73465     200923        29
   137857     217849        44
   109567     193627        29
    30205     193627        29
    20881      76189        30
    34747     160543        29
    26644     116587        44
    35074     109177        30
   149464     192307        19
    77500     140851        31
   140851     188161        29
    77500     188161        29
   140851     146224        22
    77500     146224        22
     5725     122977        29
   170689     212206        29
    32809      67450        45
    28291     204610        46
      385     184405        29
   143836     175564        30
    46702     175564        29
    13558     197929        44
    58957     153709        29
    47953     121750        91
    75190     121750        45
   121750     223504        44
   197083     223504        31
    75190     197083        31
   121750     197083        31
    47953     197083        31
     8518     192688        29
     8518     149848        20
   118906     179971        29
    55447     117076        59
    56695     142063        29
   125632     226462        29
   116221     191041        30
    42361     125497        44
    28084      71479        29
    75808     114022        29
     8383     192568        29
   153355     197620        29
    20590      61513        29
    27463     142078        59
    13975      57835        29
    13975      46060        29
    44266     141013        31
   196474     206599        29
    27115      65161        89
    13663      59086        32
   163288     217498        29
   150421     193867        29
   135340     207175        29
    47581     207175        29
    51934     115411        29
   168826     201922        63
   187627     201922        60
   145609     201922        60
    72376     197605        29
    76711     216580        29
    28174      79171        29
    66046     141976        44
    23314      66046        29
    39964      62077        59
    45676     136528        29
   169882     206110        29
    73816     176401        29
    73816     122875        29
    65533     185794        45
   144244     185794        29
    65533     144244        29
    18160     224518        29
   155233     199717        89
   121069     155233        30
    89227     137797        29
    43066     126592        29
    33382      75370        29
    13618      59017        30
     3442     204595        32
   145228     204595        29
   145228     187273        19
     3442     187273        19
   131713     145228        19
     3442     131713        19
    28261     145228        19
     3442      28261        19
    30190     109552        46
     9427      30190        19
   143911     185422        29
    54256     143911        29
    15208      68719        30
    68719     115753        29
    15208     115753        29
   115753     155023        21
    68719     155023        21
    15208     155023        21
   153694     197914        29
   146665     188875        29
    44350     143107        48
    60331     143107        45
    44350      60331        45
      400      60331        44
      400     143107        44
      400      44350        44
     5950      37813        29
   147283     189553        44
     5695     147283        32
    25783     111376        31
   111376     147283        30
    25783     189553        30
     5695      25783        30
    98023     111376        29
    25783      98023        29
    98023     189553        29
    98023     147283        29
     5695      98023        29
    41638     187747        44
    41638     225343        29
    39631     131314        29
   131314     162445        19
    39631     162445        19
    11959     196129        29
    11959     152074        29
    11959      64459        29
   145507     182722        34
   182722     187480        33
    16678     187480        30
    16678     182722        30
    16678     145507        30
    16537     111853        29
   151450     195130        20
   123823     151450        20
    27955      61756        32
    61756      91099        31
    27955      91099        31
    91099     198820        30
    61756     198820        30
    91099     154477        30
    61756     154477        30
    14482      91099        29
    14482      61756        29
    51118     130036        30
     9217     130036        29
    30160     109522        29
    12049     196219        29
   133222     209035        29
     1282     185257        44
     1282     132961        29
     1282      45199        29
     6772      44422        29
   180118     207808        59
    19954     180118        59
    81844     180118        44
     1057      62929        74
    62929     185017        59
    48982     190936        62
    48982     110290        45
   181171     216181        44
    38056     181171        29
    45469     137038        44
    45469      69175        32
    76045     194191        29
   129412     215758        45
    37660     129412        29
   150049     193105        34
   127888     193105        34
    16894     193105        29
    32692     125365        31
    32692     187213        29
     7399     148768        31
    32971     130843        44
     7084     191146        29
    20170     184480        29
    32383     126853        31
   173356     207880        59
   114442     173356        59
    20605     129136        44
   129136     214375        29
    14881     199195        29
   118435     183025        29
    30460      93286        29
   163912     213511        48
    48613      74941        59
    74941     138718        29
     4639     188416        29
    30085     109462        44
    69379     176587        30
   113044     194803        29
     5308      32824        32
     5308      67465        30
     6625      20098        29
    20098     148213        19
     6625     148213        19
    60259     121255        59
   121255     146032        32
    60259     146032        32
   146032     187984        29
   121255     187984        29
    60259     187984        29
    97513     116767        32
    26824     116767        31
    26824      97513        31
    38884     186145        44
   144493     186145        29
    38884     144493        29
    18718     115810        29
   155608     200281        32
     9844     193927        59
     5608      53116        29
     5608      43900        29
   198613     215932        29
   110377     171631        29
    28534     171706        30
     3976     187717        29
   145684     225298        29
    92827     145684        29
   171361     201748        29
    39088     201748        29
   121708     188815        29
    21919     134791        89
    24670     132361        29
   137902     217894        74
   128194     201499        29
    28723     128194        29
    37798     189925        29
   123490     159073        36
    89017     109936        44
    53818      89017        44
    15478      89017        29
    15478     109936        29
    15478      53818        29
    35497      53074        30
   115195     190507        36
     6391     115195        36
    40405     222589        29
    19465     122251        29
    53452     110791        44
    53452     157219        29
    24202     157159        31
    24202      53353        29
    19894     121576        29
   180043     207733        44
    16996      54343        48
   165730     210292        29
   111289     175825        45
   175825     196918        29
   111289     196918        29
   124111     190567        19
    29131     190567        19
     9547     120115        29
    27868     131905        29
     6139     147670        48
    10525     151111        47
   142723     151111        45
    23704     123400        29
   163087     217150        29
    46315      49027        44
    49027     116146        29
    44671     118672        78
    34141     110188        29
   144673     182545        31
   182545     186394        19
    39892     182545        19
   144673     186394        19
    39892     144673        19
    47410     140647        29
    51028     193327        48
    27262     193327        45
    27262      51028        45
    39730     127312        29
   133165     208558        29
    15133     199432        29
    59395     192823        32
     8623      59395        29
   192823     225868        19
    59395     225868        19
     8623     225868        19
    60511     115555        29
    10570      60511        29
    26470     200176        30
   187318     226153        30
     3487     226153        29
   170908     227416        29
    50767     132181        29
    30274     134746        29
   115210     147976        29
   147976     190522        21
     6406     147976        21
    19984     121666        31
   121666     207838        30
   121666     180148        29
    28678     128149        44
    12484     196654        44
   138268     179512        44
   179512     216850        30
   138268     216850        30
    63979     216850        29
    63979     179512        29
    25354     118804        61
   167635     225574        29
   151570     195412        33
    19753     151570        30
    30475     139678        29
   147685     190135        44
     6154     190135        33
    55174     141520        29
   141661     195250        29
     6331     190447       104
    39001     190447        30
     6331      39001        30
    39001     147886        29
   147886     190447        29
     6331     147886        29
    24901     123682        30
   147358     189643        29
   123037     147358        29
     5770     147358        29
     7189     148519        29
   184168     191236        21
   110539     135151        93
    11287     195469        29
     1492      54301        30
     1492     185467        29
    12289     152488        29
   146545     188620        29
   188620     218812        21
   146545     218812        21
   110821     157249        30
    24307     157249        30
    61894     225400        29
    40678     225400        29
    12886     197185        29
    37408      89410        29
    20371     112216        29
   115624     153886        60
   153886     198118        44
   115624     198118        44
   147136     189331        29
   163573     189331        23
    68131     189331        23
   133843     177310        44
    67771     133843        29
     2065     131230        30
     2065     186013        29
    12214     196384        29
    12214     152383        29
    32515      69061        30
    70852     167098        29
    76246      96376        29
     2008     124303        30
    39877     186379        44
   113101     186379        32
   171823     216934        59
   136114     216934        22
   136114     171823        22
    68389     199492        29
    30904      62491        29
    20026     130381        61
    20026     173209        60
     1699     173209        60
     1699     130381        60
    11407     138355        29
    54838     141205        44
    25237     127756        29
   154579     162145        26
   152995     197320        29
   120544     207043        20
    32122     133726        59
    28462      54427        63
    54427      86398        29
    28462      86398        29
    85573     156805        29
      757     143386        44
    63964     138253        44
    41842     138253        29
    41842      63964        29
   168400     221221        29
    61153      81292        33
    81292     185587        29
    17782      81292        29
    61153     185587        29
    17782      61153        29
    36142     126040        29
     9577     150319        29
     9577     120145        29
   139396     223087        19
   138370     195634        29
     4831     188635        36
     4549     119515        29
    15163      68344        20
    30316     141892        46
     4906     141892        29
     4906      30316        29
    33634     133078        59
    88663     133078        29
    33634      88663        29
    68059     143182        44
      475     143182        32
      475      68059        32
    68059     184510        29
      475     184510        29
    42802     183649        29
    17053      51349        59
    51349     125788        44
    70156      94702        46
    22324     135196        46
    22324     110584        46
    29230     134095        29
     3724     176572        29
   176572     187465        21
    41284     127474        34
    22666     138967        29
    35512     189508        21
     9382      30115        29
    32884     163453        30
    12544      71137        29
   146857     189064        44
   163273     189064        32
   146857     163273        32
    43957     163273        30
    43957     189064        30
    43957     146857        30
     5158     163273        29
     5158     146857        29
     5158      43957        29
    68971     119899        29
    22624      65362        29
   119473     149002        30
   119473     191752        29
    41743      55891        19
   131215     185998        44
    69118     176542        45
    69118     213193        20
    69118     145462        20
   133180     177475        29
    43561     120694        29
    60598     112504        29
    43096      92536        29
    24595      50881        59
    50881     132286        44
    33721     122149        46
   122149     201244        30
   122149     185749        29
     1774     122149        29
    60148     113749        44
    26173     113749        29
    26173      60148        29
   153637     197869        29
     9202      51103        44
    51103     150214        29
    31765     130021        30
   120808     172744        32
   172744     202891        29
   120808     202891        29
    15268     155083        29
    15268     199582        20
    14275      27319        29
    12751     173638        29
    12751     197008        29
    12751     109075        29
    76915     138385        31
   140968     213349        29
      982     143521        29
    45601     166804        29
    31984      58798        29
   171271     201703        31
   134659     196873        29
    23734     206326        29
   141691     195280        32
     7711     149017        59
    71596      92842        31
    71596     225313        30
    26113     181996        21
    19042      51481        44
   146797     188977        30
   110392     218755        32
   125437     217081        29
    74650     217081        29
    21751     141751        44
    74635     125422        59
    87559     160528        29
    71152     196744        44
     4504     188251        19
    31174      74827        30
    16153     155773        45
    16153     200446        30
   163216     200446        19
   155773     163216        19
    66364     109003        29
     6922     190966        29
     6922      49012        29
   207277     218332        77
   128476     178882        29
   142405     203092        44
     7696     191737        21
    53776     199702        30
    53776     121054        30
    15433      53776        29
    34837     160633        74
     4891     188695        29
    53338     157144        44
   110701     157144        29
   177859     203995        44
   177859     194923        29
    10810     177859        27
    81607     112519        31
   112519     157480        30
    81607     157480        30
   133771     169087        45
   169087     218362        29
   169087     207307        29
    28915     116353        46
    66823     132547        29
    91918     139123        19
    35044     109147        29
   157714     199300        48
   154831     199300        48
    14986     157714        44
    14986     154831        44
   114652     208135        29
    26584     116527        44
    24217     110731        74
    28114     125206        59
    71509     125206        29
    28114      71509        29
    15778     159469        59
    17971     215029        29
    16621     130150        44
    52300     166312        29
    16312     183925        29
    16312      85783        29
   152014     196069        29
    31573     210202        29
   123697     163765        29
   104257     171241        19
   162370     199120        29
   154714     199120        29
    70993     200326        29
   199150     221068        30
    14839     199150        30
    56305     162415        30
   162415     221068        29
   162415     199150        29
    14839     162415        29
    56305     221068        29
    56305     199150        29
    14839      56305        29
    81361     185617        30
     1642      61195        34
    17812      61195        30
   185617     205777        29
    81361     205777        29
    49867     137230        61
    21304      55933        44
     4093      21304        29
    69637     131245        31
   143851     185362        29
    54196     143851        29
     1387     143851        29
    40450      57616        29
    19420     122206        44
    37378     161668        29
     5368     147091        49
    73648     147091        45
    73648      92086        30
     5368      92086        30
    92086     189286        29
    73648     189286        29
   147091     189286        29
     5368     189286        29
    29968     123193        46
   123193     151672        44
    29968     151672        44
    11347     123193        32
    11347      29968        32
    23029      91975        30
    23029      64807        29
    72436     197680        30
   153415     197680        29
   153385     197650        29
    72421     197650        21
    12826     197113        29
   121795     223549        32
    47998     223549        32
    53524     152875        29
    84370     111643        29
     8041     192187        44
    43471     120604        29
   180409     187378        47
    64162     180409        45
   145390     187378        44
   145390     180409        44
    64162     145390        44
    35731     164593        29
    77374     111967        29
    42088     120793        29
    31456     137989        44
    49837     137200        29
    28708     201484        48
    12019     196189        29
    63292     124069        29
     7591     191617        29
     7591      18277        29
    98680     121987        19
   110275     190921        60
    14467     198805        44
    52507     126637        44
     5188     189094        29
    22039     134911        29
   141907     188725        29
    30331     188725        29
    89089     122740        44
    36694     118348        29
   195964     214288        31
    11779     214288        29
    11779     195964        29
    11617      64276        20
    11869     196039        29
   100048     174397        19
   120085     219802        32
     9517     219802        29
     3097      36637        29
    72406     153370        36
    58447     118552        59
    49201     120910        29
    29809     124531        29
   152443     196444        44
   125062     148123        29
    39745      71695        45
    22174     135046        29
   167725     225664        29
    21232     132832        59
    53980     131557        45
   122425     175996        29
   131743     204625        46
    28306     131743        31
    61654     109432        19
   182320     182863        23
    14767     154699        19
   158908     206221        29
    11704     151894        21
    41143     149668        30
    39418     197410        30
    13126      39418        30
   118717     217441        29
    44716     217441        29
    12409     196594        29
    30817     113707        31
    12364      72151        44
    11662     195874        30
    11662     151864        30
    48508     170179        29
    12259     152428        31
    12259     206554        29
    52987      93055        31
    52987     192067        30
    24505     132196        29
    14926      37882        29
    55552     117181        29
   128671     179062        29
    48391     188446        74
   113539     188446        31
    48391     113539        31
     4669     188446        29
     4669      48391        29
    55276     126256        30
     7354     191410        44
   122164     144214        29
    33736     144214        29
   162040     198895        59
   148093     202429        34
     6538     190684        29
   115498     148093        30
     6538     202429        20
   148093     190684        20
     6538     115498        20
   167248     222376        29
    50692      88786        29
    46189     208993        30
   122860     176386        59
   150982     207220        29
   194551     207220        29
   135385     207220        29
    47626     207220        29
    22999      79753        30
    46672     143806        59
    46672     185332        33
   140194     185332        30
   140194     143806        30
    86149     198850        29
    11080     141646        29
     9562     219832        30
   124618     186085        29
    52813     149149        29
   173224     219112        44
   130396     219112        44
    20041     219112        44
     1714     219112        44
    53833     155278        59
   109951     155278        46
   109951     199762        44
    53833     199762        44
    89032     199762        29
    89032     155278        29
    64444     196114        45
    44308     196114        30
    44308      64444        30
   126739     158161        29
    38113      62206        47
    62206     126754        46
    38113     126754        46
    11317     195499        29
    45931      79474        32
    79474     136798        31
    45931     136798        31
    85435     119077        19
   121591     207748        22
   121591     180058        22
    29320      56428        29
    33283      51790        33
    51790     127066        31
    14020     154021        29
     6493     190639        44
    96445     165790        29
   142345     203032        59
    11377     195589        34
    47164     137125        44
    81931     209050        44
    42493     124690        44
   194908     203980        44
    10795     203980        42
    10795     194908        42
   151243     203980        31
   151243     194908        31
    10795     151243        31
   115267     203980        29
   115267     194908        29
    10795     115267        29
    76387      93616        30
    93616     149344        29
    76387     149344        29
    31735     129991        29
   140137     157294        45
    28855     116278        29
   121039     199687        60
    15418     199687        44
    15418     121039        44
   128401     178807        29
   119428     148957        44
     7681     119428        33
   119428     175183        29
   168811     187612        75
   145594     168811        75
     1552     185527        21
    67801     133873        59
   181306     214897        35
   209908     225679       152
    29953     195514        29
    11020     195175        29
    23941     131572        29
    23941      53995        29
   162160     199015        32
   117859     185854        30
     1876     185854        30
    38698      79642        29
   173860     211717        29
   123208     195544        30
    29983     195544        30
   151687     195544        29
    11587      64246        29
    30430      65707        29
    39190     120925        76
     5533     189436        29
    53044     223129        30
    37645     215743        44
    83269     129397        29
    34927     160723        29
     6757     148342        29
    23158     180943        44
    63829     179362        59
    46360      49072        51
    46360     116191        32
    46360     191011        29
   173521     208045        44
    13885     153916        44
    13885     115654        30
   134806     225484        29
    21934     225484        29
   129106     214360        20
   154888     199372        29
    61825     109345        30
     6094     190060        19
   178867     205291        29
    36880     125617        29
    32311     225985        44
   147049     189256        29
    43441     120574        29
    17986      54601        29
    44566     118567        29
    44566      58462        29
   145285     165304        20
   165304     187333        19
   145285     187333        19
    56089     118198        29
    21070     128536        74
    21070     178927        29
    29632      85090        44
    57184     215587        30
    40981      57184        30
   152164     226111        32
   196204     226111        30
   143791     185317        48
     1342     143791        29
    31039     221398        29
    75385     119209        29
    33091     130963        29
    18733      67282        29
    20311     112156        59
    25870     171913        29
    25870     139996        29
   153724     197944        59
    13573     153724        29
   160990     169924        75
    77713     142579        59
   162532     218245        44
   173905     211762        44
    18646     136981        45
    61684     109447        29
     8857     127873        29
     8857      16879        29
    69706     107464        29
    24535     132226        44
    60541     194728        44
    31558      94279        21
    31558      74536        21
    15853      26425        31
     4384     188146        29
     3679      69103        29
     7726     191782        48
    41212     191782        45
     7726      41212        45
    41212     149032        44
   149032     191782        44
    77188     149032        29
    77188     191782        29
     7726      77188        29
    41653     145744        34
     4006      41653        33
    71638     145744        30
    41653      71638        30
     4006      71638        30
    71638     187762        29
   145744     187762        29
     4006     187762        29
    28987      58162        59
     3547      58162        44
    38026     216121        32
    38266     130294        44
     1462     185437        29
     1462      54271        29
    19681     138601        29
    41038     192448        44
    41038      67507        30
     8263      67507        29
     8263     192448        29
     8263      41038        29
     7951     149269        29
    41872     138283        30
    41872     179527        29
    21040     128506        29
   178912     220555        30
    31204      78964        29
    24640     132331        29
    22708     208387        44
   145099     186910        44
   186910     208387        32
    22708     186910        32
   145099     208387        32
    22708     145099        32
     3040     186910        29
     3040     208387        29
     3040      22708        29
   143941     185452        29
    54286     143941        29
    40582      59797        29
    45781     136633        44
    34657     160453        59
   150451     193897        44
     9814     150451        29
    35656      52657        29
    61543     129151        30
    20620      61543        29
    18073     187537        59
   169318     187537        45
   121372     187537        45
     3811     187537        29
    38470     111763        29
     9652      83143        30
    83143     193762        29
     9652     193762        29
     7159     191206        29
    30706      55651        29
    85282     121534        32
    19939      81829        59
    25927     136882        31
    81196     136882        29
    25927      81196        29
    44656      58564        29
   150541     210937        30
     9964     210937        29
     9964     150541        29
    23896     162895        34
    41785      56767        44
    76459     142195        29
     4594     188356        44
   113464     188356        31
     4594     113464        31
    48319     188356        31
     4594      48319        31
    16606     170491        24
    45526     136378        29
    33892     206698        29
    10228     194296        29
    57229     133585        29
   133585     194296        19
    10228     133585        19
    10228      57229        19
    73534     129904        60
   129904     205099        29
    73534     205099        29
    71797     127417        30
   166327     217747        19
    38683     211702        29
    31588     165640        29
    85753     183895        60
   138895     183895        44
    85753     138895        44
   179644     215629        30
    45325     194998        29
    10855     194998        29
     4195     187924        32
     4195     145960        30
     4195     174148        29
    60007     224965        29
    47209     137170        44
     4534     170617        19
   146341     188296        29
    38557     139735        31
    97210     164638        29
    39673     194266        22
    45355     195028        29
    29692     203245        30
    65590     142138        29
     5518      53029        33
    22510      53029        31
    53029     165436        29
   157786     206713        44
    24754     224416        44
   109330     224416        29
     3901     187642        59
     3901     145624        59
     3901     201937        45
     3901     168841        45
    32266     225940        44
    32266     173281        29
   107248     223072        29
   109060     196993        59
   173623     196993        50
